location_desc,i_node,j_node,length_metres,WKT,demand,person_km
Go Between Bridge SB,58561,58557,15.54408,"LINESTRING(153.0103869 -27.4677791,153.0103017 -27.4676612)",5.0933927,0.079172103600216
Go Between Bridge SB,58623,251584,193.55259,"LINESTRING(152.9914006 -27.4868816,152.9901572 -27.4882291)",15.5865271,3.0168126893101888
Go Between Bridge SB,58643,251572,7.37083,"LINESTRING(152.9899353 -27.4883826,152.9899935 -27.488341)",15.5865271,0.114885641544493
Go Between Bridge SB,58655,143232,2.46508,"LINESTRING(152.993436880328 -27.4858640709038,152.9934306 -27.4858856)",15.5865271,0.038422036223668
Go Between Bridge SB,69446,69447,34.88286,"LINESTRING(153.0037305 -27.4747933,153.0035875 -27.4750811)",15.5865271,0.5437026427155061
Go Between Bridge SB,69447,69453,126.71248,"LINESTRING(153.0035875 -27.4750811,153.0027551 -27.4759361)",15.5865271,1.9750075034282077
Go Between Bridge SB,69448,69449,350.30237,"LINESTRING(152.9986438 -27.479827,152.9967825 -27.4825089)",15.5865271,5.459997383199227
Go Between Bridge SB,69449,69451,122.20383,"LINESTRING(152.9967825 -27.4825089,152.9961569 -27.483458)",15.5865271,1.904733308018793
Go Between Bridge SB,69451,143211,31.77465,"LINESTRING(152.9961569 -27.483458,152.9959229 -27.4836417)",15.5865271,0.495256443318015
Go Between Bridge SB,69453,69455,428.4988,"LINESTRING(153.0027551 -27.4759361,152.9997298 -27.4787014)",15.5865271,6.67880815851748
Go Between Bridge SB,69455,69457,145.0552,"LINESTRING(152.9997298 -27.4787014,152.998764 -27.4796867)",15.5865271,2.2609068057959205
Go Between Bridge SB,69457,69448,19.56586,"LINESTRING(152.998764 -27.4796867,152.9986438 -27.479827)",15.5865271,0.30496380712480603
Go Between Bridge SB,69496,58561,87.45252,"LINESTRING(153.0107147 -27.4685057,153.0103869 -27.4677791)",5.0933927,0.44543002696460404
Go Between Bridge SB,90314,311137,4.3843,"LINESTRING(153.0106138 -27.4790327,153.0106574 -27.47904)",5.0933927,0.022330961614609998
Go Between Bridge SB,91985,156302,12.48922,"LINESTRING(153.011419592535 -27.4610635240962,153.0114419 -27.4609526)",5.0933927,0.06361250197669399
Go Between Bridge SB,95351,294536,3.27905,"LINESTRING(153.0116172 -27.483763,153.0116106 -27.483792)",15.5865271,0.051109001687255
Go Between Bridge SB,95426,156421,3.80623,"LINESTRING(153.0108834 -27.468431,153.0109092 -27.4684565)",5.0933927,0.019386624096520998
Go Between Bridge SB,95623,300739,7.70353,"LINESTRING(153.0126525 -27.4772119,153.0126658 -27.4771434)",20.6799198,0.159308382576894
Go Between Bridge SB,98541,156299,9.2892,"LINESTRING(153.0107509 -27.4632249,153.0107971 -27.4631519)",5.0933927,0.047313543468839994
Go Between Bridge SB,102462,69496,7.42742,"LINESTRING(153.0107147 -27.4685057,153.010771979321 -27.4684623134762)",5.0933927,0.037830766807833996
Go Between Bridge SB,102468,204964,4.75126,"LINESTRING(153.011042073577 -27.4685796531971,153.011074828291 -27.4686110357544)",5.0933927,0.024200032999802
Go Between Bridge SB,103806,143658,9.04676,"LINESTRING(152.9772286 -27.4936555,152.9771776 -27.4937233)",15.5865271,0.141007569907196
Go Between Bridge SB,109561,305494,16.60721,"LINESTRING(153.0119513 -27.4808551,153.0120642 -27.480966)",15.5865271,0.25884872872039094
Go Between Bridge SB,113278,143292,8.751,"LINESTRING(153.0053672 -27.4733064,153.005296005707 -27.4733533500021)",15.5865271,0.1363976986521
Go Between Bridge SB,120264,120265,1.18967,"LINESTRING(153.011289 -27.4687808,153.0112811 -27.4687727)",5.0933927,0.006059456493409001
Go Between Bridge SB,120265,249828,3.7237,"LINESTRING(153.0112468 -27.4687866,153.0112811 -27.4687727)",5.0933927,0.01896626639699
Go Between Bridge SB,125715,143527,11.93044,"LINESTRING(153.012851425459 -27.4706664079573,153.012926294966 -27.4707508597842)",20.6799198,0.24672054237871202
Go Between Bridge SB,129684,210199,8.58856,"LINESTRING(153.0111493 -27.4686827,153.011205072972 -27.4687421339667)",5.0933927,0.043744908807511994
Go Between Bridge SB,132010,132011,14.68197,"LINESTRING(153.0134508 -27.4720641,153.01341 -27.4719367)",20.6799198,0.303621962106006
Go Between Bridge SB,132011,143511,31.09928,"LINESTRING(153.0135514 -27.471695,153.01341 -27.4719367)",20.6799198,0.643130616237744
Go Between Bridge SB,132025,132010,45.06863,"LINESTRING(153.0131412 -27.4723627,153.0134508 -27.4720641)",20.6799198,0.9320156538958739
Go Between Bridge SB,143211,214007,76.8386,"LINESTRING(152.9959229 -27.4836417,152.9951959 -27.4838762)",15.5865271,1.1976469212260599
Go Between Bridge SB,143225,252699,5.60809,"LINESTRING(152.9932842 -27.4863312,152.9932304 -27.4863151)",15.5865271,0.08741064676423899
Go Between Bridge SB,143227,143225,9.73007,"LINESTRING(152.9932842 -27.4863312,152.9933216 -27.4862521)",15.5865271,0.151657999739897
Go Between Bridge SB,143232,143227,42.04695,"LINESTRING(152.9934306 -27.4858856,152.9933216 -27.4862521)",15.5865271,0.655365925647345
Go Between Bridge SB,143290,143291,85.87286,"LINESTRING(153.0095598 -27.4699463,153.0089045 -27.4704505)",15.5865271,1.3384596595445062
Go Between Bridge SB,143291,113278,471.80361,"LINESTRING(153.0089045 -27.4704505,153.0053672 -27.4733064)",15.5865271,7.35377975314283
Go Between Bridge SB,143292,69446,222.89231,"LINESTRING(153.005296005707 -27.4733533500021,153.0037305 -27.4747933)",15.5865271,3.474117030196601
Go Between Bridge SB,143300,143301,54.11198,"LINESTRING(153.0111165 -27.4689062,153.0106409 -27.4691471)",15.5865271,0.843417842704658
Go Between Bridge SB,143301,143309,16.95908,"LINESTRING(153.0106409 -27.4691471,153.0104956 -27.4692285)",15.5865271,0.264333160011068
Go Between Bridge SB,143306,143290,77.05722,"LINESTRING(153.0101158 -27.4694611,153.0095598 -27.4699463)",15.5865271,1.201054447780662
Go Between Bridge SB,143309,143306,45.55618,"LINESTRING(153.0104956 -27.4692285,153.0101158 -27.4694611)",15.5865271,0.7100626341424779
Go Between Bridge SB,143312,143300,9.46066,"LINESTRING(153.011200856698 -27.4688658569048,153.0111165 -27.4689062)",15.5865271,0.147458833473886
Go Between Bridge SB,143312,143328,6.16868,"LINESTRING(153.011255860229 -27.4688395517888,153.011200856698 -27.4688658569048)",5.0933927,0.031419509680636
Go Between Bridge SB,143328,143330,6.47357,"LINESTRING(153.011313582279 -27.4688119465575,153.011255860229 -27.4688395517888)",5.0933927,0.032972434180938995
Go Between Bridge SB,143330,120264,4.22084,"LINESTRING(153.011313582279 -27.4688119465575,153.011289 -27.4687808)",5.0933927,0.021498395643868
Go Between Bridge SB,143508,125715,17.84797,"LINESTRING(153.012926294966 -27.4707508597842,153.0130383 -27.4708772)",20.6799198,0.36909458819280605
Go Between Bridge SB,143509,143508,86.79152,"LINESTRING(153.0130383 -27.4708772,153.0135246 -27.4715189)",20.6799198,1.7948416729200962
Go Between Bridge SB,143511,143509,19.71405,"LINESTRING(153.0135246 -27.4715189,153.0135514 -27.471695)",20.6799198,0.40768497293319
Go Between Bridge SB,143512,143312,2.14739,"LINESTRING(153.011200856698 -27.4688658569048,153.011220317572 -27.4688744721056)",20.6799198,0.04440785297932201
Go Between Bridge SB,143527,143512,256.22654,"LINESTRING(153.011220317572 -27.4688744721056,153.012851425459 -27.4706664079573)",20.6799198,5.298744297831492
Go Between Bridge SB,143658,168964,11.83771,"LINESTRING(152.9771776 -27.4937233,152.9771026 -27.4938066)",15.5865271,0.184508787716941
Go Between Bridge SB,143663,251693,8.25251,"LINESTRING(152.9766706 -27.4938822,152.9766796 -27.4938087)",15.5865271,0.128627970758021
Go Between Bridge SB,143665,143663,14.24491,"LINESTRING(152.9766796 -27.4938087,152.9768189 -27.4937757)",15.5865271,0.222028675752061
Go Between Bridge SB,144430,1801,36.78698,"LINESTRING(152.9822976 -27.4922717,152.9819481 -27.4923763)",15.5865271,0.5733812606971579
Go Between Bridge SB,144433,1795,6.17571,"LINESTRING(152.9808098 -27.4926406,152.9807482 -27.49265)",15.5865271,0.09625787127674099
Go Between Bridge SB,144434,144430,15.40527,"LINESTRING(152.9824145 -27.4921802,152.9822976 -27.4922717)",15.5865271,0.240114658337817
Go Between Bridge SB,144436,144434,17.98016,"LINESTRING(152.9825454 -27.4920675,152.9824145 -27.4921802)",15.5865271,0.28024825110233603
Go Between Bridge SB,144439,144441,75.99611,"LINESTRING(152.9834288 -27.4915018,152.9827846 -27.4918617)",15.5865271,1.184515428009581
Go Between Bridge SB,144441,144443,17.68465,"LINESTRING(152.9827846 -27.4918617,152.9826558 -27.4919725)",15.5865271,0.275642276479015
Go Between Bridge SB,144443,144436,15.16046,"LINESTRING(152.9826558 -27.4919725,152.9825454 -27.4920675)",15.5865271,0.236298920638466
Go Between Bridge SB,144473,2113,3.50988,"LINESTRING(152.9723006 -27.4977051,152.972335264497 -27.4976981900383)",15.5865271,0.054706839737747995
Go Between Bridge SB,144580,144587,4.35194,"LINESTRING(152.992762927862 -27.4861996319825,152.9928069 -27.4861975)",15.5865271,0.067831630747574
Go Between Bridge SB,144587,252711,47.93218,"LINESTRING(152.9922795 -27.4862346,152.992762927862 -27.4861996319825)",15.5865271,0.7470962225320781
Go Between Bridge SB,153429,153433,20.84201,"LINESTRING(152.9760488 -27.4948017,152.9761833 -27.4946569)",15.5865271,0.32485455368347094
Go Between Bridge SB,153433,2470,347.6901,"LINESTRING(152.9737669 -27.4971351,152.9760488 -27.4948017)",15.5865271,5.419281166051709
Go Between Bridge SB,153437,153429,87.27664,"LINESTRING(152.9761833 -27.4946569,152.9766136 -27.4939828)",15.5865271,1.360339714556944
Go Between Bridge SB,155321,241064,8.38332,"LINESTRING(153.010391568855 -27.4669759567806,153.010471030784 -27.4669495037144)",5.0933927,0.042699540889764
Go Between Bridge SB,156215,156221,4.70515,"LINESTRING(153.0100417 -27.4671253,153.010082 -27.4671027)",5.0933927,0.023965176662405
Go Between Bridge SB,156221,249851,22.3541,"LINESTRING(153.010082 -27.4671027,153.0102839 -27.4670118)",5.0933927,0.11385820975507
Go Between Bridge SB,156274,156425,8.74035,"LINESTRING(153.010477474531 -27.4666178383111,153.0105647 -27.4666308)",5.0933927,0.04451803488544499
Go Between Bridge SB,156275,156274,3.56688,"LINESTRING(153.0105647 -27.4666308,153.0106004 -27.4666355)",5.0933927,0.018167520553775997
Go Between Bridge SB,156279,156275,10.00979,"LINESTRING(153.0106004 -27.4666355,153.0107014 -27.4666371)",5.0933927,0.050983791314533004
Go Between Bridge SB,156282,156283,5.13043,"LINESTRING(153.0108358 -27.4634314,153.0108434 -27.4633856)",5.0933927,0.026131294709860996
Go Between Bridge SB,156283,156314,17.31878,"LINESTRING(153.0107186 -27.4632759,153.0108434 -27.4633856)",5.0933927,0.088211347624906
Go Between Bridge SB,156284,9324,242.30967,"LINESTRING(153.0104159 -27.4658723,153.0107705 -27.463765)",5.0933927,1.234178304317409
Go Between Bridge SB,156299,156307,8.22125,"LINESTRING(153.0107971 -27.4631519,153.0108485 -27.4630987)",5.0933927,0.041874054734874995
Go Between Bridge SB,156302,156303,320.90608,"LINESTRING(153.0114419 -27.4609526,153.0118471 -27.4580869)",5.0933927,1.6345006852576158
Go Between Bridge SB,156303,156305,7.66321,"LINESTRING(153.0118471 -27.4580869,153.0118932 -27.4580313)",5.0933927,0.039031737872567
Go Between Bridge SB,156305,6065,11.96525,"LINESTRING(153.0118932 -27.4580313,153.0119652 -27.4579445)",5.0933927,0.06094371700367499
Go Between Bridge SB,156307,156309,80.63424,"LINESTRING(153.0108485 -27.4630987,153.0110921 -27.4624245)",5.0933927,0.41070184938604803
Go Between Bridge SB,156309,91985,154.42128,"LINESTRING(153.0110921 -27.4624245,153.011419592535 -27.4610635240962)",5.0933927,0.7865282202766559
Go Between Bridge SB,156314,98541,6.49085,"LINESTRING(153.0107186 -27.4632759,153.0107509 -27.4632249)",5.0933927,0.033060448006795
Go Between Bridge SB,156321,6481,51.73479,"LINESTRING(153.01201 -27.4578905,153.0124076 -27.4581941)",5.0933927,0.26350560172203297
Go Between Bridge SB,156407,321562,4.9671,"LINESTRING(153.010473618353 -27.4659214661112,153.0104375 -27.4658903)",5.0933927,0.02529939088017
Go Between Bridge SB,156413,321570,5.40204,"LINESTRING(153.0103433 -27.4665979,153.010397210362 -27.46660591107)",5.0933927,0.027514711101108
Go Between Bridge SB,156421,102462,12.93411,"LINESTRING(153.010771979321 -27.4684623134762,153.0108834 -27.468431)",5.0933927,0.065878501454997
Go Between Bridge SB,156425,156413,8.0428,"LINESTRING(153.010397210362 -27.46660591107,153.010477474531 -27.4666178383111)",5.0933927,0.040965138807559996
Go Between Bridge SB,168964,143665,29.0396,"LINESTRING(152.9768189 -27.4937757,152.9771026 -27.4938066)",15.5865271,0.45262651237316
Go Between Bridge SB,170310,95426,7.79254,"LINESTRING(153.0109092 -27.4684565,153.0109652 -27.468506)",5.0933927,0.039690466350458
Go Between Bridge SB,196415,254405,18.49007,"LINESTRING(152.9730625 -27.4974716,152.9731291 -27.4973639)",15.5865271,0.288195977135897
Go Between Bridge SB,198129,7130,7.98492,"LINESTRING(153.0139206 -27.4542827,153.0139315 -27.4542113)",5.0933927,0.040670333238084
Go Between Bridge SB,201953,144473,33.21458,"LINESTRING(152.972335264497 -27.4976981900383,152.9726633 -27.4976328)",15.5865271,0.517699951285118
Go Between Bridge SB,204964,170310,11.15097,"LINESTRING(153.0109652 -27.468506,153.011042073577 -27.4685796531971)",5.0933927,0.056796269195919
Go Between Bridge SB,208847,210255,10.40622,"LINESTRING(153.012963 -27.4558283,153.0128689 -27.4558704)",5.0933927,0.05300296498259399
Go Between Bridge SB,209604,210245,48.61229,"LINESTRING(153.0138147 -27.4548437,153.0138964 -27.4544111)",5.0933927,0.247601483016283
Go Between Bridge SB,210187,102468,5.56604,"LINESTRING(153.011074828291 -27.4686110357544,153.0111132 -27.4686478)",5.0933927,0.028350027503908002
Go Between Bridge SB,210199,210187,5.2619,"LINESTRING(153.0111132 -27.4686478,153.0111493 -27.4686827)",5.0933927,0.026800923048129997
Go Between Bridge SB,210234,5667,46.85051,"LINESTRING(153.014034 -27.4536993,153.0141174 -27.4532831)",5.0933927,0.23862804562527698
Go Between Bridge SB,210245,198129,14.4278,"LINESTRING(153.0138964 -27.4544111,153.0139206 -27.4542827)",5.0933927,0.07348645119706
Go Between Bridge SB,210255,6836,1.38271,"LINESTRING(153.0129755 -27.4558227,153.012963 -27.4558283)",5.0933927,0.007042685020217001
Go Between Bridge SB,214007,311999,31.10303,"LINESTRING(152.9951959 -27.4838762,152.99496 -27.484062)",15.5865271,0.48478821998711297
Go Between Bridge SB,222903,249869,7.81044,"LINESTRING(153.0107321 -27.466806,153.0107105 -27.4667382)",5.0933927,0.039781638079788
Go Between Bridge SB,234594,290573,6.92262,"LINESTRING(153.0123115 -27.4792035,153.0123261 -27.4791424)",20.6799198,0.143159226405876
Go Between Bridge SB,241025,156284,2.07336,"LINESTRING(153.0104312 -27.4658851,153.0104159 -27.4658723)",5.0933927,0.010560436688472001
Go Between Bridge SB,241064,249857,12.89954,"LINESTRING(153.010471030784 -27.4669495037144,153.0105933 -27.4669088)",5.0933927,0.065702422869358
Go Between Bridge SB,242075,58623,34.31604,"LINESTRING(152.9916575 -27.4866735,152.9914006 -27.4868816)",15.5865271,0.5348678874246839
Go Between Bridge SB,242077,252679,41.14781,"LINESTRING(152.9917319 -27.4866167,152.9920479 -27.4863749)",15.5865271,0.641351455670651
Go Between Bridge SB,246587,246593,11.31848,"LINESTRING(152.9801479 -27.4927713,152.980036285668 -27.4927942307778)",15.5865271,0.17641579525080797
Go Between Bridge SB,246589,246587,55.12588,"LINESTRING(152.9806917 -27.4926604,152.9801479 -27.4927713)",15.5865271,0.859221022531348
Go Between Bridge SB,246593,1929,39.32419,"LINESTRING(152.980036285668 -27.4927942307778,152.9796485 -27.4928739)",15.5865271,0.612927553120549
Go Between Bridge SB,246596,2325,11.91095,"LINESTRING(152.9778241 -27.4932663,152.9777342 -27.4933379)",15.5865271,0.18565034496174498
Go Between Bridge SB,246599,246601,24.43173,"LINESTRING(152.979074345987 -27.4929219634562,152.9788318 -27.4929573)",15.5865271,0.38080582174488303
Go Between Bridge SB,246601,246596,105.40457,"LINESTRING(152.9788318 -27.4929573,152.9778241 -27.4932663)",15.5865271,1.642891186768847
Go Between Bridge SB,249828,129684,6.4256,"LINESTRING(153.011205072972 -27.4687421339667,153.0112468 -27.4687866)",5.0933927,0.03272810413312
Go Between Bridge SB,249851,155321,11.35918,"LINESTRING(153.0102839 -27.4670118,153.010391568855 -27.4669759567806)",5.0933927,0.057856764489986
Go Between Bridge SB,249857,249859,15.90043,"LINESTRING(153.0105933 -27.4669088,153.0107447 -27.4668603)",5.0933927,0.080987134088861
Go Between Bridge SB,249859,222903,6.14457,"LINESTRING(153.0107447 -27.4668603,153.0107321 -27.466806)",5.0933927,0.031296707982639
Go Between Bridge SB,249869,156279,11.23903,"LINESTRING(153.0107105 -27.4667382,153.0107014 -27.4666371)",5.0933927,0.05724479335708099
Go Between Bridge SB,250518,201953,42.35958,"LINESTRING(152.9726633 -27.4976328,152.9730796 -27.4975416)",15.5865271,0.660238741614618
Go Between Bridge SB,251572,251579,344.16811,"LINESTRING(152.9869918 -27.4899973,152.9899353 -27.4883826)",15.5865271,5.3643855734707815
Go Between Bridge SB,251575,58643,4.2639,"LINESTRING(152.9899935 -27.488341,152.9900298 -27.4883202)",15.5865271,0.06645939290168999
Go Between Bridge SB,251576,2797,205.59724,"LINESTRING(152.985012 -27.4909584,152.9868365 -27.4901043)",15.5865271,3.2045469529452038
Go Between Bridge SB,251577,251576,9.84542,"LINESTRING(152.9868365 -27.4901043,152.9869143 -27.4900488)",15.5865271,0.15345590564088202
Go Between Bridge SB,251579,251577,9.55102,"LINESTRING(152.9869143 -27.4900488,152.9869918 -27.4899973)",15.5865271,0.14886723206264196
Go Between Bridge SB,251584,251575,16.13739,"LINESTRING(152.9901572 -27.4882291,152.9900298 -27.4883202)",15.5865271,0.25152586655826903
Go Between Bridge SB,251693,153437,12.55411,"LINESTRING(152.9766136 -27.4939828,152.9766706 -27.4938822)",15.5865271,0.195674975731381
Go Between Bridge SB,252679,242075,9.67858,"LINESTRING(152.9916575 -27.4866735,152.9917319 -27.4866167)",15.5865271,0.150855449459518
Go Between Bridge SB,252699,4635,13.3271,"LINESTRING(152.9932304 -27.4863151,152.9931033 -27.4862749)",15.5865271,0.20772320531441
Go Between Bridge SB,252703,252704,3.11556,"LINESTRING(152.9930292 -27.4862233,152.9930331 -27.4862512)",15.5865271,0.048560760371676
Go Between Bridge SB,252704,144580,22.78298,"LINESTRING(152.9928069 -27.4861975,152.9930292 -27.4862233)",15.5865271,0.355107535188758
Go Between Bridge SB,252711,242077,28.28537,"LINESTRING(152.9920479 -27.4863749,152.9922795 -27.4862346)",15.5865271,0.440870686038527
Go Between Bridge SB,252843,303526,9.13962,"LINESTRING(153.0127955 -27.4769022,153.0127541 -27.4768461)",20.6799198,0.18900660860247603
Go Between Bridge SB,254405,250518,7.93871,"LINESTRING(152.9730796 -27.4975416,152.9730625 -27.4974716)",15.5865271,0.123736918554041
Go Between Bridge SB,257483,196415,7.6593,"LINESTRING(152.9731291 -27.4973639,152.9731146 -27.497296)",15.5865271,0.11938188701703
Go Between Bridge SB,259793,285230,16.57515,"LINESTRING(153.0118359 -27.4826857,153.0118631 -27.4825381)",15.5865271,0.258349024661565
Go Between Bridge SB,260527,313477,4.29053,"LINESTRING(153.0141656 -27.4858498,153.0141804 -27.4858134)",15.5865271,0.06687446211836301
Go Between Bridge SB,285195,306554,11.15002,"LINESTRING(153.013313 -27.4849258,153.0133298 -27.4848263)",15.5865271,0.173790088895542
Go Between Bridge SB,285230,294514,13.03785,"LINESTRING(153.0118631 -27.4825381,153.0118845 -27.482422)",15.5865271,0.203214802350735
Go Between Bridge SB,287491,109561,13.42719,"LINESTRING(153.0120642 -27.480966,153.0121419 -27.4810654)",15.5865271,0.209283260811849
Go Between Bridge SB,288075,328967,5.51949,"LINESTRING(153.0132348 -27.4724506,153.0131968 -27.4724141)",20.6799198,0.114142610536902
