location_desc,i_node,j_node,length_metres,WKT,demand,person_km
Victoria Bridge NW-side,18625,18623,9.46356,"LINESTRING(153.019881681765 -27.4729923688556,153.019874048608 -27.4729072379446)",3.478468017,0.03291869078696052
Victoria Bridge NW-side,19466,181100,21.30723,"LINESTRING(153.020963691686 -27.4703419109673,153.0208078 -27.4702091)",2.145971786,0.045724714417812784
Victoria Bridge NW-side,27542,206521,13.36115,"LINESTRING(152.9663961 -27.5007036,152.9665297 -27.5007222)",2.145971786,0.028672650928513902
Victoria Bridge NW-side,29709,29743,6.18489,"LINESTRING(153.0212386 -27.474964,153.0212052 -27.4749168)",2.145971786,0.013272599439513541
Victoria Bridge NW-side,29734,29745,113.4817,"LINESTRING(153.0207588 -27.4742109,153.0201153 -27.4733733)",2.145971786,0.2435285264273162
Victoria Bridge NW-side,29742,29775,82.26787,"LINESTRING(153.0219025 -27.4757673,153.0214252 -27.4751665)",2.145971786,0.17654452791431585
Victoria Bridge NW-side,29743,29742,29.04557,"LINESTRING(153.0214252 -27.4751665,153.0212386 -27.474964)",2.145971786,0.06233097372828802
Victoria Bridge NW-side,29744,29709,34.4022,"LINESTRING(153.0212052 -27.4749168,153.0210274 -27.4746499)",2.145971786,0.0738261505763292
Victoria Bridge NW-side,29745,29744,56.04469,"LINESTRING(153.0210274 -27.4746499,153.0207588 -27.4742109)",2.145971786,0.12027032349511635
Victoria Bridge NW-side,29753,96187,15.34894,"LINESTRING(153.0229353 -27.4772749,153.0228458 -27.4773881)",2.145971786,0.03293839218500684
Victoria Bridge NW-side,29767,29753,9.10818,"LINESTRING(153.0229353 -27.4772749,153.0228832 -27.4772071)",2.145971786,0.01954589730180948
Victoria Bridge NW-side,29769,29767,93.84725,"LINESTRING(153.0228832 -27.4772071,153.0225117 -27.4764674)",2.145971786,0.20139355069368853
Victoria Bridge NW-side,29771,29769,42.30889,"LINESTRING(153.0225117 -27.4764674,153.0222057 -27.4762243)",2.145971786,0.09079368423697753
Victoria Bridge NW-side,29773,29771,14.09391,"LINESTRING(153.0222057 -27.4762243,153.0221375 -27.4761126)",2.145971786,0.03024513321442326
Victoria Bridge NW-side,29775,29773,44.76052,"LINESTRING(153.0221375 -27.4761126,153.0219025 -27.4757673)",2.145971786,0.09605481304668871
Victoria Bridge NW-side,44641,44721,6.88604,"LINESTRING(152.958387190418 -27.5112639734081,152.958359507995 -27.5113210032029)",2.145971786,0.01477724755726744
Victoria Bridge NW-side,44702,44725,55.14549,"LINESTRING(152.9559236 -27.5164288,152.9555347 -27.5167817)",2.145971786,0.11834066566514516
Victoria Bridge NW-side,44703,44702,20.76946,"LINESTRING(152.9555347 -27.5167817,152.9554085 -27.5169316)",2.145971786,0.04457067517045556
Victoria Bridge NW-side,44720,124618,334.3096,"LINESTRING(152.9612822 -27.5083649,152.9588631 -27.5104364)",2.145971786,0.7174189693889456
Victoria Bridge NW-side,44721,44720,103.17125,"LINESTRING(152.9588631 -27.5104364,152.958387190418 -27.5112639734081)",2.145971786,0.2214025916263525
Victoria Bridge NW-side,44725,44641,615.95655,"LINESTRING(152.958359507995 -27.5113210032029,152.9559236 -27.5164288)",2.145971786,1.3218253777018985
Victoria Bridge NW-side,44751,44703,17.97057,"LINESTRING(152.9554085 -27.5169316,152.955297107576 -27.5170597890159)",2.145971786,0.03856433619833802
Victoria Bridge NW-side,49777,123983,5.90121,"LINESTRING(152.9500328 -27.5154934,152.9500918 -27.5155017)",2.145971786,0.01266383016326106
Victoria Bridge NW-side,51633,51655,12.46113,"LINESTRING(153.022711 -27.4780143,153.0225856 -27.4780026)",2.145971786,0.026741233401678183
Victoria Bridge NW-side,51655,175599,13.10336,"LINESTRING(153.0225381 -27.478113,153.0225856 -27.4780026)",2.145971786,0.02811944086180096
Victoria Bridge NW-side,51714,96184,13.2734,"LINESTRING(153.0227663 -27.4774887,153.022632 -27.4774894)",2.145971786,0.028484341904292405
Victoria Bridge NW-side,55811,51633,50.31057,"LINESTRING(153.022711 -27.4780143,153.0226077 -27.477592)",2.145971786,0.10796506375757801
Victoria Bridge NW-side,58623,242075,34.31604,"LINESTRING(152.9916575 -27.4866735,152.9914006 -27.4868816)",2.145971786,0.07364125364724744
Victoria Bridge NW-side,58643,251575,4.2639,"LINESTRING(152.9899935 -27.488341,152.9900298 -27.4883202)",2.145971786,0.0091502090983254
Victoria Bridge NW-side,58655,7871,124.10826,"LINESTRING(152.993936 -27.4848678,152.993436880328 -27.4858640709038)",2.145971786,0.26633282436955236
Victoria Bridge NW-side,69446,143292,222.89231,"LINESTRING(153.005296005707 -27.4733533500021,153.0037305 -27.4747933)",2.145971786,0.4783206085763657
Victoria Bridge NW-side,69447,69446,34.88286,"LINESTRING(153.0037305 -27.4747933,153.0035875 -27.4750811)",2.145971786,0.07485763337498796
Victoria Bridge NW-side,69448,69457,19.56586,"LINESTRING(152.998764 -27.4796867,152.9986438 -27.479827)",2.145971786,0.04198778352882596
Victoria Bridge NW-side,69449,69448,350.30237,"LINESTRING(152.9986438 -27.479827,152.9967825 -27.4825089)",2.145971786,0.7517390025889328
Victoria Bridge NW-side,69451,69449,122.20383,"LINESTRING(152.9967825 -27.4825089,152.9961569 -27.483458)",2.145971786,0.26224597132114036
Victoria Bridge NW-side,69453,69447,126.71248,"LINESTRING(153.0035875 -27.4750811,153.0027551 -27.4759361)",2.145971786,0.27192140701408923
Victoria Bridge NW-side,69455,69453,428.4988,"LINESTRING(153.0027551 -27.4759361,152.9997298 -27.4787014)",2.145971786,0.9195463351348568
Victoria Bridge NW-side,69457,69455,145.0552,"LINESTRING(152.9997298 -27.4787014,152.998764 -27.4796867)",2.145971786,0.31128436661258724
Victoria Bridge NW-side,83997,18274,105.44308,"LINESTRING(152.9494202 -27.5164516,152.9499645 -27.5157409)",2.145971786,0.22627787470894087
Victoria Bridge NW-side,84001,89663,3.22152,"LINESTRING(152.947061 -27.517498,152.9470662 -27.5174693)",2.145971786,0.00691329102803472
Victoria Bridge NW-side,89657,83997,100.89972,"LINESTRING(152.9486086 -27.5169864,152.9494202 -27.5164516)",2.145971786,0.21652795233529992
Victoria Bridge NW-side,89663,89657,198.79742,"LINESTRING(152.9470662 -27.5174693,152.9486086 -27.5169864)",2.145971786,0.4266136544495921
Victoria Bridge NW-side,96184,55811,11.62011,"LINESTRING(153.0226077 -27.477592,153.022632 -27.4774894)",2.145971786,0.024936428210216462
Victoria Bridge NW-side,96187,51714,13.63833,"LINESTRING(153.0228458 -27.4773881,153.0227663 -27.4774887)",2.145971786,0.02926747138815738
Victoria Bridge NW-side,96202,246060,88.81987,"LINESTRING(153.018874637275 -27.4745680620102,153.0193498 -27.4752484)",1.332496231,0.11835214201290996
Victoria Bridge NW-side,99814,99817,94.53598,"LINESTRING(153.0220263 -27.4708024,153.022734 -27.4702285)",1.332496231,0.12596883704389136
Victoria Bridge NW-side,99816,176063,22.2094,"LINESTRING(153.0217583 -27.4707844,153.0219718 -27.4708469)",1.332496231,0.029593941792771396
Victoria Bridge NW-side,99817,99816,7.30287,"LINESTRING(153.0219718 -27.4708469,153.0220263 -27.4708024)",1.332496231,0.00973104675048297
Victoria Bridge NW-side,103806,2324,62.16049,"LINESTRING(152.9776551 -27.4932469,152.9772286 -27.4936555)",2.145971786,0.13339465774393516
Victoria Bridge NW-side,107075,251338,5.63506,"LINESTRING(153.0194691 -27.4757052,153.0194201 -27.4757312)",1.332496231,0.00750869621145886
Victoria Bridge NW-side,108662,108663,18.28913,"LINESTRING(152.9631112 -27.5068791,152.9631958 -27.5067323)",2.145971786,0.039247956970486185
Victoria Bridge NW-side,108663,108695,17.05975,"LINESTRING(152.9631958 -27.5067323,152.9632756 -27.5065958)",2.145971786,0.0366097421762135
Victoria Bridge NW-side,108665,108662,241.8072,"LINESTRING(152.9631112 -27.5068791,152.9613349 -27.5083347)",2.145971786,0.5189114288516592
Victoria Bridge NW-side,108695,108697,6.43761,"LINESTRING(152.9632756 -27.5065958,152.9633082 -27.5065455)",2.145971786,0.01381492942927146
Victoria Bridge NW-side,108697,336859,4.47066,"LINESTRING(152.9633082 -27.5065455,152.9633309 -27.5065106)",2.145971786,0.00959391022479876
Victoria Bridge NW-side,111210,111217,23.52279,"LINESTRING(153.015270618622 -27.4677384089776,153.0150333 -27.4677543)",2.145971786,0.050479243668002945
Victoria Bridge NW-side,111211,111210,1.49597,"LINESTRING(153.0150333 -27.4677543,153.0150183 -27.4677561)",2.145971786,0.00321030941270242
Victoria Bridge NW-side,111213,111211,269.94677,"LINESTRING(153.0150183 -27.4677561,153.0124379 -27.4683507)",2.145971786,0.5792981521418312
Victoria Bridge NW-side,111214,111220,106.38703,"LINESTRING(153.0165054 -27.467607,153.015440538712 -27.4677142673208)",2.145971786,0.22830356477633557
Victoria Bridge NW-side,111215,111214,8.50192,"LINESTRING(153.015440538712 -27.4677142673208,153.015355680048 -27.4677268116451)",2.145971786,0.01824488044682912
Victoria Bridge NW-side,111217,111215,8.5093,"LINESTRING(153.015355680048 -27.4677268116451,153.015270618622 -27.4677384089776)",2.145971786,0.0182607177186098
Victoria Bridge NW-side,111220,111228,297.97248,"LINESTRING(153.018797907199 -27.4691861585081,153.0165054 -27.467607)",2.145971786,0.6394405350844494
Victoria Bridge NW-side,111222,155379,4.10587,"LINESTRING(153.020172296569 -27.4697769068126,153.020138 -27.469756)",2.145971786,0.00881108117698382
Victoria Bridge NW-side,111223,111222,21.21382,"LINESTRING(153.020138 -27.469756,153.019939611775 -27.4696857979567)",2.145971786,0.04552425919328252
Victoria Bridge NW-side,111227,111223,38.88143,"LINESTRING(153.019939611775 -27.4696857979567,153.019561609918 -27.4695886522772)",2.145971786,0.08343845177933398
Victoria Bridge NW-side,111228,111231,58.44863,"LINESTRING(153.019272765457 -27.4694925970937,153.018797907199 -27.4691861585081)",2.145971786,0.1254291109103532
Victoria Bridge NW-side,111231,111227,30.515,"LINESTRING(153.019561609918 -27.4695886522772,153.019272765457 -27.4694925970937)",2.145971786,0.06548432904979
Victoria Bridge NW-side,113275,111213,47.67161,"LINESTRING(153.0124379 -27.4683507,153.0120642 -27.4686202)",2.145971786,0.10230193005319548
Victoria Bridge NW-side,113277,113275,46.38396,"LINESTRING(153.0120642 -27.4686202,153.0116023 -27.468682)",2.145971786,0.09953866948295256
Victoria Bridge NW-side,113278,143291,471.80361,"LINESTRING(153.0089045 -27.4704505,153.0053672 -27.4733064)",2.145971786,1.0124772355929474
Victoria Bridge NW-side,123983,154384,9.38894,"LINESTRING(152.9500918 -27.5155017,152.9501851 -27.5155178)",2.145971786,0.02014840034044684
Victoria Bridge NW-side,123984,123986,359.8675,"LINESTRING(152.9520873 -27.5157097,152.9545937 -27.5158678)",2.145971786,0.7722655016983551
Victoria Bridge NW-side,123986,123987,99.05859,"LINESTRING(152.9545937 -27.5158678,152.955044 -27.5166664)",2.145971786,0.21257693930094174
Victoria Bridge NW-side,123987,124007,27.14645,"LINESTRING(152.955044 -27.5166664,152.955153381648 -27.5168911303491)",2.145971786,0.058255515790059706
Victoria Bridge NW-side,123988,123984,195.84157,"LINESTRING(152.9503687 -27.5155606,152.9520873 -27.5157097)",2.145971786,0.420270483745944
Victoria Bridge NW-side,124000,124001,4.1817,"LINESTRING(152.955215580447 -27.517018921052,152.955232429867 -27.5170535390719)",2.145971786,0.0089738102175162
Victoria Bridge NW-side,124001,124003,6.14152,"LINESTRING(152.955232429867 -27.5170535390719,152.955257176023 -27.5171043813499)",2.145971786,0.01317952864315472
Victoria Bridge NW-side,124003,44751,6.32304,"LINESTRING(152.955297107576 -27.5170597890159,152.955257176023 -27.5171043813499)",2.145971786,0.013569065441749439
Victoria Bridge NW-side,124007,124008,0.0,"LINESTRING(152.955153381648 -27.5168911303492,152.955153381648 -27.5168911303491)",2.145971786,0.0
Victoria Bridge NW-side,124008,124000,15.43656,"LINESTRING(152.955153381648 -27.5168911303492,152.955215580447 -27.517018921052)",2.145971786,0.03312642223289616
Victoria Bridge NW-side,124618,108665,6.18967,"LINESTRING(152.9613349 -27.5083347,152.9612822 -27.5083649)",2.145971786,0.01328285718465062
Victoria Bridge NW-side,143211,69451,31.77465,"LINESTRING(152.9961569 -27.483458,152.9959229 -27.4836417)",2.145971786,0.0681875024100249
Victoria Bridge NW-side,143225,143227,9.73007,"LINESTRING(152.9932842 -27.4863312,152.9933216 -27.4862521)",2.145971786,0.02088045569580502
Victoria Bridge NW-side,143227,143232,42.04695,"LINESTRING(152.9934306 -27.4858856,152.9933216 -27.4862521)",2.145971786,0.0902315683873527
Victoria Bridge NW-side,143232,58655,2.46508,"LINESTRING(152.993436880328 -27.4858640709038,152.9934306 -27.4858856)",2.145971786,0.00528999213023288
Victoria Bridge NW-side,143290,143306,77.05722,"LINESTRING(153.0101158 -27.4694611,153.0095598 -27.4699463)",2.145971786,0.16536262002759491
Victoria Bridge NW-side,143291,143290,85.87286,"LINESTRING(153.0095598 -27.4699463,153.0089045 -27.4704505)",2.145971786,0.18428073474312798
Victoria Bridge NW-side,143292,113278,8.751,"LINESTRING(153.0053672 -27.4733064,153.005296005707 -27.4733533500021)",2.145971786,0.018779399099286
Victoria Bridge NW-side,143300,143312,9.46066,"LINESTRING(153.011200856698 -27.4688658569048,153.0111165 -27.4689062)",2.145971786,0.020302309436938764
Victoria Bridge NW-side,143301,143300,54.11198,"LINESTRING(153.0111165 -27.4689062,153.0106409 -27.4691471)",2.145971786,0.11612278236459629
Victoria Bridge NW-side,143306,143309,45.55618,"LINESTRING(153.0104956 -27.4692285,153.0101158 -27.4694611)",2.145971786,0.09776227695793747
Victoria Bridge NW-side,143309,143301,16.95908,"LINESTRING(153.0106409 -27.4691471,153.0104956 -27.4692285)",2.145971786,0.03639370719651688
Victoria Bridge NW-side,143312,143328,6.16868,"LINESTRING(153.011255860229 -27.4688395517888,153.011200856698 -27.4688658569048)",2.145971786,0.01323781323686248
Victoria Bridge NW-side,143315,113277,8.18038,"LINESTRING(153.0116023 -27.468682,153.011528151107 -27.4687147947339)",2.145971786,0.017554864678758678
Victoria Bridge NW-side,143328,143330,6.47357,"LINESTRING(153.011313582279 -27.4688119465575,153.011255860229 -27.4688395517888)",2.145971786,0.01389209857469602
Victoria Bridge NW-side,143330,143335,9.0947,"LINESTRING(153.011394981846 -27.4687736931244,153.011313582279 -27.4688119465575)",2.145971786,0.0195169696021342
Victoria Bridge NW-side,143333,143315,7.27285,"LINESTRING(153.011528151107 -27.4687147947339,153.011462228271 -27.468743951229)",2.145971786,0.0156073309038101
Victoria Bridge NW-side,143335,143333,7.41887,"LINESTRING(153.011462228271 -27.468743951229,153.011394981846 -27.4687736931244)",2.145971786,0.01592068570400182
Victoria Bridge NW-side,143658,103806,9.04676,"LINESTRING(152.9772286 -27.4936555,152.9771776 -27.4937233)",2.145971786,0.019414091714713363
Victoria Bridge NW-side,143663,143665,14.24491,"LINESTRING(152.9766796 -27.4938087,152.9768189 -27.4937757)",2.145971786,0.030569174954109265
Victoria Bridge NW-side,143665,168964,29.0396,"LINESTRING(152.9768189 -27.4937757,152.9771026 -27.4938066)",2.145971786,0.0623181622767256
Victoria Bridge NW-side,144430,144434,15.40527,"LINESTRING(152.9824145 -27.4921802,152.9822976 -27.4922717)",2.145971786,0.03305927477571222
Victoria Bridge NW-side,144433,1801,116.23568,"LINESTRING(152.9819481 -27.4923763,152.9808098 -27.4926406)",2.145971786,0.2494384898065245
Victoria Bridge NW-side,144434,144436,17.98016,"LINESTRING(152.9825454 -27.4920675,152.9824145 -27.4921802)",2.145971786,0.03858491606776576
Victoria Bridge NW-side,144436,144443,15.16046,"LINESTRING(152.9826558 -27.4919725,152.9825454 -27.4920675)",2.145971786,0.03253391942278156
Victoria Bridge NW-side,144439,2797,169.00113,"LINESTRING(152.985012 -27.4909584,152.9834288 -27.4915018)",2.145971786,0.3626716567821182
Victoria Bridge NW-side,144441,144439,75.99611,"LINESTRING(152.9834288 -27.4915018,152.9827846 -27.4918617)",2.145971786,0.16308550790575246
Victoria Bridge NW-side,144443,144441,17.68465,"LINESTRING(152.9827846 -27.4918617,152.9826558 -27.4919725)",2.145971786,0.0379507599452849
Victoria Bridge NW-side,144473,201953,33.21458,"LINESTRING(152.972335264497 -27.4976981900383,152.9726633 -27.4976328)",2.145971786,0.07127755156383989
Victoria Bridge NW-side,144580,252704,22.78298,"LINESTRING(152.9928069 -27.4861975,152.9930292 -27.4862233)",2.145971786,0.048891632281002274
Victoria Bridge NW-side,144587,144580,4.35194,"LINESTRING(152.992762927862 -27.4861996319825,152.9928069 -27.4861975)",2.145971786,0.00933914045436484
Victoria Bridge NW-side,153429,153437,87.27664,"LINESTRING(152.9761833 -27.4946569,152.9766136 -27.4939828)",2.145971786,0.18729320701687904
Victoria Bridge NW-side,153433,153429,20.84201,"LINESTRING(152.9760488 -27.4948017,152.9761833 -27.4946569)",2.145971786,0.044726365423529854
Victoria Bridge NW-side,153437,251693,12.55411,"LINESTRING(152.9766136 -27.4939828,152.9766706 -27.4938822)",2.145971786,0.02694076585834046
Victoria Bridge NW-side,154384,123988,18.74913,"LINESTRING(152.9501851 -27.5155178,152.9503687 -27.5155606)",2.145971786,0.04023510399204618
Victoria Bridge NW-side,154391,224018,7.42664,"LINESTRING(152.963636244576 -27.5024913317294,152.963615122103 -27.5024270122133)",2.145971786,0.01593735990477904
Victoria Bridge NW-side,154410,154411,341.55397,"LINESTRING(152.963368 -27.5064533,152.9636143 -27.5036332)",2.145971786,0.7329651830162904
Victoria Bridge NW-side,154411,224024,43.07252,"LINESTRING(152.9636143 -27.5036332,152.9636134 -27.5032445)",2.145971786,0.09243241267192072
Victoria Bridge NW-side,155379,19466,79.07803,"LINESTRING(153.0208078 -27.4702091,153.020172296569 -27.4697769068126)",2.145971786,0.16969922127246156
Victoria Bridge NW-side,168964,143658,11.83771,"LINESTRING(152.9771776 -27.4937233,152.9771026 -27.4938066)",2.145971786,0.02540339167085006
Victoria Bridge NW-side,175279,176040,55.27197,"LINESTRING(153.0184164 -27.4740184,153.018893109484 -27.4737656884511)",1.332496231,0.07364969170494506
Victoria Bridge NW-side,175296,175297,7.28509,"LINESTRING(153.0184548 -27.4740741,153.018519 -27.4740418)",1.332496231,0.00970735496749579
Victoria Bridge NW-side,175297,246058,38.11299,"LINESTRING(153.018519 -27.4740418,153.0187152 -27.4743379)",1.332496231,0.05078541552714069
Victoria Bridge NW-side,175599,30501111008,15.1728019,"LINESTRING(153.022544748378 -27.4782497964896,153.0225381 -27.478113)",2.145971786,0.032560404791967194
Victoria Bridge NW-side,175672,175686,8.60187,"LINESTRING(153.0224126 -27.4715247,153.0223705 -27.4715893)",1.332496231,0.011461959354551968
Victoria Bridge NW-side,175686,175687,8.12454,"LINESTRING(153.0223705 -27.4715893,153.022304272666 -27.4716327309815)",1.332496231,0.010825918928608739
Victoria Bridge NW-side,175687,175693,3.10345,"LINESTRING(153.022304272666 -27.4716327309815,153.022278974829 -27.471649320958)",3.478468017,0.01079525156735865
Victoria Bridge NW-side,175688,175691,12.23461,"LINESTRING(153.022189456062 -27.4717036565363,153.022084689011 -27.4717624618598)",3.478468017,0.04255769958546837
Victoria Bridge NW-side,175691,18625,252.93128,"LINESTRING(153.022084689011 -27.4717624618598,153.019874048608 -27.4729072379446)",3.478468017,0.8798133679788717
Victoria Bridge NW-side,175693,175688,10.70914,"LINESTRING(153.022278974829 -27.471649320958,153.022189456062 -27.4717036565363)",3.478468017,0.037251400979575376
Victoria Bridge NW-side,175849,251322,128.25818,"LINESTRING(153.018977707682 -27.4761104242978,153.017874 -27.4767192)",1.332496231,0.17090354144491957
Victoria Bridge NW-side,175885,176043,45.40084,"LINESTRING(153.018893109484 -27.473765688451,153.019286 -27.4735586)",1.332496231,0.060496448184234046
Victoria Bridge NW-side,176040,175296,7.24568,"LINESTRING(153.0184164 -27.4740184,153.0184548 -27.4740741)",1.332496231,0.00965484129103208
Victoria Bridge NW-side,176043,175279,0.0,"LINESTRING(153.018893109484 -27.4737656884511,153.018893109484 -27.473765688451)",1.332496231,0.0
Victoria Bridge NW-side,176047,175885,11.97151,"LINESTRING(153.019286 -27.4735586,153.0193871 -27.4734991)",1.332496231,0.01595199195437881
Victoria Bridge NW-side,176049,176047,39.34599,"LINESTRING(153.0193871 -27.4734991,153.019682633834 -27.4732621020681)",1.332496231,0.05242838337996368
Victoria Bridge NW-side,176053,176049,9.97816,"LINESTRING(153.019682633834 -27.4732621020681,153.0197541 -27.4731985)",1.332496231,0.01329586059231496
Victoria Bridge NW-side,176054,176576,41.7407,"LINESTRING(153.022236872068 -27.4715629613874,153.0219612 -27.4712776)",2.145971786,0.0895743645278902
Victoria Bridge NW-side,176059,176061,21.5421,"LINESTRING(153.022276 -27.4713733,153.0224134 -27.4715163)",1.332496231,0.0287047670578251
Victoria Bridge NW-side,176061,175672,0.93416,"LINESTRING(153.0224134 -27.4715163,153.0224126 -27.4715247)",1.332496231,0.0012447646791509598
Victoria Bridge NW-side,176063,318277,6.59739,"LINESTRING(153.0217099 -27.4708254,153.0217583 -27.4707844)",1.332496231,0.008790997309437089
Victoria Bridge NW-side,176131,200643,7.64145,"LINESTRING(153.0197712 -27.4731074,153.01978728555 -27.473174850255)",1.332496231,0.01018220332437495
Victoria Bridge NW-side,176576,175687,10.20541,"LINESTRING(153.022304272666 -27.4716327309815,153.022236872068 -27.4715629613874)",2.145971786,0.02190052192456226
Victoria Bridge NW-side,181100,176054,143.24493,"LINESTRING(153.0219612 -27.4712776,153.020963691686 -27.4703419109673)",2.145971786,0.30739957826754505
Victoria Bridge NW-side,196401,250524,13.16735,"LINESTRING(152.9705513 -27.4981242,152.9706813 -27.4980981)",2.145971786,0.028256761596387105
Victoria Bridge NW-side,196415,257483,7.6593,"LINESTRING(152.9731291 -27.4973639,152.9731146 -27.497296)",2.145971786,0.0164366417005098
Victoria Bridge NW-side,200179,251343,2.3274,"LINESTRING(153.01948 -27.4758159,153.0194925 -27.4758337)",1.332496231,0.0031012517280293995
Victoria Bridge NW-side,200643,176053,4.1983,"LINESTRING(153.01978728555 -27.473174850255,153.0197541 -27.4731985)",1.332496231,0.005594218926607299
Victoria Bridge NW-side,201953,250518,42.35958,"LINESTRING(152.9726633 -27.4976328,152.9730796 -27.4975416)",2.145971786,0.09090246354680988
Victoria Bridge NW-side,206516,206517,5.79107,"LINESTRING(152.9662004 -27.5006756,152.9662563 -27.5006913)",2.145971786,0.012427472830751022
Victoria Bridge NW-side,206517,27542,13.88093,"LINESTRING(152.9662563 -27.5006913,152.9663961 -27.5007036)",2.145971786,0.02978808414344098
Victoria Bridge NW-side,206521,311029,114.93672,"LINESTRING(152.9673139 -27.4999819,152.9665297 -27.5007222)",2.145971786,0.24665095829538192
Victoria Bridge NW-side,206564,206516,185.90535,"LINESTRING(152.964629 -27.5015829,152.9662004 -27.5006756)",2.145971786,0.3989476359664551
Victoria Bridge NW-side,206569,206564,126.81362,"LINESTRING(152.963510442465 -27.5021082548503,152.964629 -27.5015829)",2.145971786,0.27213845060052533
Victoria Bridge NW-side,214007,143211,76.8386,"LINESTRING(152.9959229 -27.4836417,152.9951959 -27.4838762)",2.145971786,0.1648934676757396
Victoria Bridge NW-side,224016,224029,16.43516,"LINESTRING(152.963581632512 -27.5023250338916,152.963534888475 -27.5021826947899)",2.145971786,0.03526938965839576
Victoria Bridge NW-side,224018,224016,11.77491,"LINESTRING(152.963615122103 -27.5024270122133,152.963581632512 -27.5023250338916)",2.145971786,0.02526862464268926
Victoria Bridge NW-side,224024,154391,84.27643,"LINESTRING(152.9636134 -27.5032445,152.963636244576 -27.5024913317294)",2.145971786,0.18085484100480398
Victoria Bridge NW-side,224029,206569,8.5952,"LINESTRING(152.963534888475 -27.5021826947899,152.963510442465 -27.5021082548503)",2.145971786,0.0184450566950272
