location_desc,i_node,j_node,length_metres,WKT,demand,person_km
Goodwill Bridge WB,38,5719,5.06825,"LINESTRING(153.0289333 -27.473438,153.0289676 -27.473472)",8.258651489,0.041856910409124246
Goodwill Bridge WB,47,72,19.45421,"LINESTRING(153.0305836 -27.4721359,153.0306709 -27.472293)",28.354494869,0.5516142976254484
Goodwill Bridge WB,72,73,4.24056,"LINESTRING(153.0306709 -27.472293,153.0306951 -27.4723246)",28.354494869,0.12023893676168664
Goodwill Bridge WB,73,105604,2.97237,"LINESTRING(153.0306951 -27.4723246,153.0307096 -27.4723481)",28.354494869,0.08428004991376954
Goodwill Bridge WB,138,139,29.80772,"LINESTRING(153.0142231 -27.4511518,153.0144775 -27.4512962)",20.450835267,0.6095927714048612
Goodwill Bridge WB,139,141,36.9608,"LINESTRING(153.0144775 -27.4512962,153.0147975 -27.4514687)",20.450835267,0.7558792321365336
Goodwill Bridge WB,139,141,48.79034,"LINESTRING(153.0147975 -27.4514687,153.0144775 -27.4512962)",20.450835267,0.9978032059609208
Goodwill Bridge WB,141,143,20.91574,"LINESTRING(153.0147975 -27.4514687,153.0149889 -27.4515481)",20.450835267,0.4277443532274025
Goodwill Bridge WB,143,145,66.62051,"LINESTRING(153.0149889 -27.4515481,153.0156443 -27.451593)",20.450835267,1.362445075413526
Goodwill Bridge WB,145,153,17.35948,"LINESTRING(153.0156443 -27.451593,153.015787 -27.4516843)",20.450835267,0.35501586580078115
Goodwill Bridge WB,146,147,152.78422,"LINESTRING(153.0161525 -27.4529022,153.0159871 -27.4542656)",20.450835267,3.1245649146170864
Goodwill Bridge WB,147,93606,11.95268,"LINESTRING(153.016051 -27.4543561,153.0159871 -27.4542656)",20.450835267,0.24444228967916554
Goodwill Bridge WB,148,138,5.93471,"LINESTRING(153.0141769 -27.4511176,153.0142231 -27.4511518)",20.450835267,0.12136977656741757
Goodwill Bridge WB,153,146,152.88247,"LINESTRING(153.015787 -27.4516843,153.0161525 -27.4529022)",20.450835267,3.1265742091820696
Goodwill Bridge WB,254,4723,84.31376,"LINESTRING(153.0242641 -27.4627162,153.0245084 -27.463445)",9.648473999,0.8134991211179262
Goodwill Bridge WB,310,4724,26.05377,"LINESTRING(153.02465 -27.4638344,153.0247301 -27.4640584)",9.648473999,0.25137912242092625
Goodwill Bridge WB,353,204465,0.0,"LINESTRING(153.032075606839 -27.4446016128868,153.032075606839 -27.4446016128869)",12.5898819,0.0
Goodwill Bridge WB,359,353,9.5778,"LINESTRING(153.032161226909 -27.4445612431755,153.032075606839 -27.4446016128868)",12.5898819,0.12058337086181999
Goodwill Bridge WB,419,215511,155.32097,"LINESTRING(153.0337021 -27.4410695,153.0348126 -27.440094)",12.5898819,1.9554726688934427
Goodwill Bridge WB,443,219155,66.1243,"LINESTRING(153.0419316 -27.4254318,153.041964 -27.4248721)",12.5898819,0.8324971277201701
Goodwill Bridge WB,684,4865,101.39499,"LINESTRING(153.0470861 -27.4083483,153.04721 -27.4074409)",12.5898819,1.2765509493516811
Goodwill Bridge WB,1557,266833,8.4205,"LINESTRING(153.0282744 -27.4726286,153.0283301 -27.4726861)",8.258651489,0.06954197486312451
Goodwill Bridge WB,1563,266961,8.31016,"LINESTRING(153.029919 -27.4714483,153.0298641 -27.4713915)",28.354494869,0.23563038908056905
Goodwill Bridge WB,1575,267381,6.89143,"LINESTRING(153.0276745 -27.4691987,153.0276291 -27.4691515)",9.648473999,0.06649178317092856
Goodwill Bridge WB,1720,108112,100.10766,"LINESTRING(152.9905101 -27.4853481,152.9915079 -27.4855039)",10.51157196,1.0522888718372136
Goodwill Bridge WB,1829,2479,9.10376,"LINESTRING(152.9781072 -27.4894075,152.9781167 -27.4893258)",11.26547992,0.10255822547649919
Goodwill Bridge WB,1841,1720,111.49129,"LINESTRING(152.9893986 -27.4851758,152.9905101 -27.4853481)",10.51157196,1.1719487177482284
Goodwill Bridge WB,1868,1869,73.29807,"LINESTRING(152.9828672 -27.4887824,152.9829615 -27.4881263)",11.26547992,0.8257379357597544
Goodwill Bridge WB,1869,1871,3.09259,"LINESTRING(152.9829615 -27.4881263,152.982968 -27.488099)",11.26547992,0.034839510545792804
Goodwill Bridge WB,1871,1873,5.92356,"LINESTRING(152.982968 -27.488099,152.9829804 -27.4880467)",11.26547992,0.0667317462349152
Goodwill Bridge WB,1873,104208,487.08118,"LINESTRING(152.9868826 -27.4895523,152.9829804 -27.4880467)",11.26547992,5.487203252699906
Goodwill Bridge WB,1897,1901,22.94341,"LINESTRING(152.9800517 -27.4895008,152.9802171 -27.4893555)",11.26547992,0.25846852465132725
Goodwill Bridge WB,1901,259948,113.17204,"LINESTRING(152.9802171 -27.4893555,152.9811779 -27.4888418)",11.26547992,1.2749373441254368
Goodwill Bridge WB,1904,1905,42.0864,"LINESTRING(152.9822825 -27.4889043,152.9827055 -27.4888602)",11.26547992,0.474123494105088
Goodwill Bridge WB,1905,1868,18.1568,"LINESTRING(152.9827055 -27.4888602,152.9828672 -27.4887824)",11.26547992,0.204545065811456
Goodwill Bridge WB,1911,1904,9.61842,"LINESTRING(152.9822825 -27.4888175,152.9822825 -27.4889043)",11.26547992,0.10835611737212641
Goodwill Bridge WB,1925,1841,162.79075,"LINESTRING(152.9877758 -27.4849236,152.9893986 -27.4851758)",10.51157196,1.71118668304737
Goodwill Bridge WB,2087,259967,15.81651,"LINESTRING(152.9812133 -27.4888449,152.9813729 -27.4888556)",11.26547992,0.17818057580947919
Goodwill Bridge WB,2479,1897,204.19991,"LINESTRING(152.9781167 -27.4893258,152.9800517 -27.4895008)",11.26547992,2.3004099857708074
Goodwill Bridge WB,2556,108715,106.33967,"LINESTRING(152.9826575 -27.484059,152.9836996 -27.4842849)",10.51157196,1.117797093407653
