location_desc,i_node,j_node,length_metres,WKT,demand,person_km
Kurilpa Bridge,286,193719,16.40701,"LINESTRING(153.0216041 -27.4604181,153.0214405 -27.4603931)",14.219891388,0.2333059002018299
Kurilpa Bridge,287,286,198.31478,"LINESTRING(153.0214405 -27.4603931,153.0217664 -27.4586272)",14.219891388,2.820014632235115
Kurilpa Bridge,6385,156120,59.24231,"LINESTRING(153.021141 -27.4625871,153.0213447 -27.4620843)",14.219891388,0.8424192137742265
Kurilpa Bridge,9520,34471,59.79591,"LINESTRING(153.0207507 -27.4634853,153.0209686 -27.4629819)",14.219891388,0.8502913456466231
Kurilpa Bridge,12723,288074,65.55191,"LINESTRING(153.0137349 -27.4719723,153.0132868 -27.4724029)",6.306274689,0.41338835084860603
Kurilpa Bridge,13659,288146,10.72001,"LINESTRING(153.0150587 -27.4711929,153.0151498 -27.4711404)",6.306274689,0.06760332772882689
Kurilpa Bridge,17109,311134,11.44215,"LINESTRING(153.010575 -27.4796513,153.0105083 -27.4795669)",6.306274689,0.07215734093274136
Kurilpa Bridge,17112,303818,5.53222,"LINESTRING(153.011636 -27.4791812,153.0115809 -27.4791724)",6.306274689,0.034887698959979584
Kurilpa Bridge,17119,290534,4.67226,"LINESTRING(153.0124189 -27.4786607,153.0124251 -27.4786189)",6.306274689,0.02946455497842714
Kurilpa Bridge,17261,290507,8.02797,"LINESTRING(153.0130029 -27.4754224,153.0129935 -27.4754943)",6.306274689,0.05062658401505134
Kurilpa Bridge,17265,290623,4.8092,"LINESTRING(153.0129226 -27.4759285,153.0129133 -27.4759711)",6.306274689,0.0303281362343388
Kurilpa Bridge,20193,288185,7.75268,"LINESTRING(153.0141723 -27.4716668,153.0141094 -27.4717086)",6.306274689,0.04889052965591652
Kurilpa Bridge,34471,101802,14.20765,"LINESTRING(153.0206989 -27.4636049,153.0207507 -27.4634853)",14.219891388,0.20203123987871818
Kurilpa Bridge,90314,315234,2.89561,"LINESTRING(153.010585 -27.4790279,153.0106138 -27.4790327)",6.306274689,0.01826051205221529
Kurilpa Bridge,94611,30501111032,13.67199653,"LINESTRING(153.016844415246 -27.4715568897394,153.0167091 -27.4715825)",7.913616699,0.10819494004847806
Kurilpa Bridge,95623,290627,9.25415,"LINESTRING(153.0126366 -27.4772942,153.0126525 -27.4772119)",6.306274689,0.05835921191320935
Kurilpa Bridge,101802,101803,32.55489,"LINESTRING(153.0206989 -27.4636049,153.0207495 -27.4638952)",14.219891388,0.4629269999482874
Kurilpa Bridge,101803,101813,37.49218,"LINESTRING(153.0207495 -27.4638952,153.0207031 -27.464231)",14.219891388,0.5331347274993459
Kurilpa Bridge,101804,101806,9.84593,"LINESTRING(153.0207478 -27.4643938,153.0206915 -27.4643205)",14.219891388,0.14000805521385085
Kurilpa Bridge,101806,156124,7.47266,"LINESTRING(153.0207417 -27.464461,153.0207478 -27.4643938)",14.219891388,0.10626041357945208
Kurilpa Bridge,101813,101804,9.98363,"LINESTRING(153.0207031 -27.464231,153.0206915 -27.4643205)",14.219891388,0.14196613425797844
Kurilpa Bridge,101815,112489,5.18082,"LINESTRING(153.0207592 -27.4645729,153.0207458 -27.4645277)",14.219891388,0.07367069770077816
Kurilpa Bridge,110385,110387,124.60984,"LINESTRING(153.0220055 -27.4664332,153.0227834 -27.4672997)",14.219891388,1.771938390676058
Kurilpa Bridge,110387,143411,8.44559,"LINESTRING(153.0227834 -27.4672997,153.0228204 -27.4673684)",14.219891388,0.12009537250757892
Kurilpa Bridge,111228,113557,175.0371,"LINESTRING(153.017124011562 -27.4697018388351,153.018797907199 -27.4691861585081)",14.219891388,2.489008550870495
Kurilpa Bridge,112489,112491,183.095,"LINESTRING(153.0216468 -27.4658646,153.0207592 -27.4645729)",14.219891388,2.60359101368586
Kurilpa Bridge,112491,294620,46.43162,"LINESTRING(153.0219581 -27.4661784,153.0216468 -27.4658646)",14.219891388,0.6602525933688886
Kurilpa Bridge,112517,193693,43.49609,"LINESTRING(153.0212601 -27.4673816,153.021667 -27.4675146)",14.219891388,0.618509675602673
Kurilpa Bridge,113509,240677,2.16914,"LINESTRING(153.016010574611 -27.4706578545226,153.015991292259 -27.470667202253)",6.306274689,0.01367919267889746
Kurilpa Bridge,113557,113561,8.06669,"LINESTRING(153.017124011562 -27.4697018388351,153.0171363 -27.4697708)",14.219891388,0.11470745566066572
Kurilpa Bridge,113561,125722,12.25581,"LINESTRING(153.0171363 -27.4697708,153.0170368 -27.4698368)",14.219891388,0.1742762870719643
Kurilpa Bridge,121857,316333,6.15874,"LINESTRING(153.0223905 -27.4677637,153.022352 -27.4678074)",14.219891388,0.08757661388693112
Kurilpa Bridge,125695,143386,6.74545,"LINESTRING(153.0206643 -27.4679428,153.0206119 -27.4679818)",14.219891388,0.0959195663631846
Kurilpa Bridge,125722,215313,84.15651,"LINESTRING(153.0170368 -27.4698368,153.0163992 -27.4703387)",14.219891388,1.196696431793136
Kurilpa Bridge,129162,111228,11.14104,"LINESTRING(153.018797907199 -27.4691861585081,153.018904449694 -27.469153335752)",14.219891388,0.15842437874936352
Kurilpa Bridge,132242,139987,19.61243,"LINESTRING(153.022702535589 -27.4675866192356,153.0228557 -27.4674741)",14.219891388,0.2788866244547529
Kurilpa Bridge,132243,132242,4.57767,"LINESTRING(153.0228557 -27.4674741,153.022870391406 -27.4674349229168)",14.219891388,0.06509397021010598
Kurilpa Bridge,132245,132243,8.32525,"LINESTRING(153.022870391406 -27.4674349229168,153.0228777 -27.4673606)",14.219891388,0.11838415077794702
Kurilpa Bridge,139986,121857,11.04222,"LINESTRING(153.0224551 -27.4676824,153.0223905 -27.4677637)",14.219891388,0.15701916908240138
Kurilpa Bridge,139987,139986,28.2636,"LINESTRING(153.0224551 -27.4676824,153.022702535589 -27.4675866192356)",14.219891388,0.4019053222338768
Kurilpa Bridge,143356,143366,6.13836,"LINESTRING(153.01898001587 -27.4691300559312,153.019038717402 -27.4691119716346)",14.219891388,0.08728681250044368
Kurilpa Bridge,143357,143356,14.29248,"LINESTRING(153.019038717402 -27.4691119716346,153.019175397264 -27.4690698644001)",14.219891388,0.20323751326516223
Kurilpa Bridge,143366,129162,7.90188,"LINESTRING(153.018904449694 -27.469153335752,153.01898001587 -27.4691300559312)",14.219891388,0.11236387536100945
Kurilpa Bridge,143368,143370,4.31342,"LINESTRING(153.019350029302 -27.4689819488285,153.019385381851 -27.4689591260839)",14.219891388,0.06133636391082697
Kurilpa Bridge,143369,143368,66.687,"LINESTRING(153.019385381851 -27.4689591260839,153.0198766 -27.4685497)",14.219891388,0.948281896991556
Kurilpa Bridge,143370,143377,18.87148,"LINESTRING(153.01918642881 -27.46906646589,153.019350029302 -27.4689819488285)",14.219891388,0.2683503959308142
Kurilpa Bridge,143377,143357,1.15356,"LINESTRING(153.019175397264 -27.4690698644001,153.01918642881 -27.46906646589)",14.219891388,0.01640349790954128
Kurilpa Bridge,143386,143387,3.7397,"LINESTRING(153.0206119 -27.4679818,153.0205837 -27.4680043)",14.219891388,0.053178127823703604
Kurilpa Bridge,143387,143389,83.12886,"LINESTRING(153.0205837 -27.4680043,153.0199558 -27.4685034)",14.219891388,1.1820833604082577
Kurilpa Bridge,143389,143369,9.35961,"LINESTRING(153.0199558 -27.4685034,153.0198766 -27.4685497)",14.219891388,0.1330926376340387
Kurilpa Bridge,143394,143395,51.82319,"LINESTRING(153.0212167 -27.4673649,153.0209316 -27.4677159)",14.219891388,0.7369201331796877
Kurilpa Bridge,143395,125695,38.35392,"LINESTRING(153.0209316 -27.4677159,153.0206643 -27.4679428)",14.219891388,0.545388576704041
Kurilpa Bridge,143411,132245,5.72918,"LINESTRING(153.0228204 -27.4673684,153.0228777 -27.4673606)",14.219891388,0.08146831734230185
Kurilpa Bridge,156120,9520,46.94988,"LINESTRING(153.0209686 -27.4629819,153.021141 -27.4625871)",14.219891388,0.6676221942796334
Kurilpa Bridge,156124,101815,7.45368,"LINESTRING(153.0207458 -27.4645277,153.0207417 -27.464461)",14.219891388,0.10599052004090785
Kurilpa Bridge,176216,176251,9.98935,"LINESTRING(153.0162647 -27.4704143,153.0163574 -27.4703868)",14.219891388,0.1420474720367178
Kurilpa Bridge,176221,240721,3.08586,"LINESTRING(153.016142382014 -27.4705939567123,153.016126517611 -27.4705699717438)",14.219891388,0.04388059403857368
Kurilpa Bridge,176241,176221,7.19723,"LINESTRING(153.016126517611 -27.4705699717438,153.0160895167 -27.4705140310531)",14.219891388,0.10234382889445526
Kurilpa Bridge,176247,176241,0.0,"LINESTRING(153.0160895167 -27.4705140310531,153.0160895167 -27.470514031053)",14.219891388,0.0
Kurilpa Bridge,176251,176247,20.56385,"LINESTRING(153.0160895167 -27.470514031053,153.0162647 -27.4704143)",14.219891388,0.29241571351912377
Kurilpa Bridge,178285,112517,64.44071,"LINESTRING(153.021667 -27.4675146,153.0222514 -27.4677724)",14.219891388,0.9163398971656055
Kurilpa Bridge,193693,143394,4.67184,"LINESTRING(153.0212167 -27.4673649,153.0212601 -27.4673816)",14.219891388,0.06643305738211393
Kurilpa Bridge,193718,6385,9.29022,"LINESTRING(153.0213447 -27.4620843,153.0213241 -27.4620025)",14.219891388,0.13210591937062538
Kurilpa Bridge,193719,193718,177.73682,"LINESTRING(153.0213241 -27.4620025,153.0216041 -27.4604181)",14.219891388,2.527398276048506
Kurilpa Bridge,199328,94611,123.1114,"LINESTRING(153.016066865784 -27.4706305655948,153.0167091 -27.4715825)",7.913616699,0.9742564308772688
Kurilpa Bridge,199328,113509,6.33238,"LINESTRING(153.016066865784 -27.4706305655948,153.016010574611 -27.4706578545226)",6.306274689,0.03993372771512982
Kurilpa Bridge,204109,294631,8.43462,"LINESTRING(153.0219098 -27.466214,153.0218433 -27.4662617)",14.219891388,0.11993938029905257
Kurilpa Bridge,215313,176216,6.74373,"LINESTRING(153.0163992 -27.4703387,153.0163574 -27.4703868)",14.219891388,0.09589510814999724
Kurilpa Bridge,234594,290570,7.63846,"LINESTRING(153.0122953 -27.4792709,153.0123115 -27.4792035)",6.306274689,0.04817022696093894
Kurilpa Bridge,240677,288081,2.57523,"LINESTRING(153.015991292259 -27.470667202253,153.0159684 -27.4706783)",6.306274689,0.01624010776735347
Kurilpa Bridge,240721,199328,8.49508,"LINESTRING(153.016142382014 -27.4705939567123,153.016066865784 -27.4706305655948)",14.219891388,0.12079911493237105
Kurilpa Bridge,252843,300756,26.31145,"LINESTRING(153.0126981 -27.4771213,153.0127955 -27.4769022)",6.306274689,0.16592723116588906
