location_desc,i_node,j_node,length_metres,WKT,demand,person_km
Victoria Bridge SE-side,94,24626,115.40631,"LINESTRING(153.0331106 -27.4631732,153.0341123 -27.4626849)",6.306274689,0.7277838917038876
Victoria Bridge SE-side,95,94,60.32716,"LINESTRING(153.0341123 -27.4626849,153.034582 -27.4623971)",6.306274689,0.38043964216725323
Victoria Bridge SE-side,4082,219170,15.1088,"LINESTRING(153.0370841 -27.4618187,153.0370939 -27.4619538)",6.306274689,0.09528024302116321
Victoria Bridge SE-side,4083,4082,7.75539,"LINESTRING(153.0370841 -27.4618187,153.0371356 -27.4617659)",6.306274689,0.04890761966032371
Victoria Bridge SE-side,4085,4083,8.49454,"LINESTRING(153.0371356 -27.4617659,153.0371914 -27.4617076)",6.306274689,0.05356890259669806
Victoria Bridge SE-side,4816,39346,35.93937,"LINESTRING(153.0582012 -27.4334564,153.0581477 -27.4337772)",6.306274689,0.22664353936960593
Victoria Bridge SE-side,5551,350320,5.66824,"LINESTRING(153.0299595 -27.4670211,153.0300153 -27.4670329)",6.306274689,0.03574547844317736
Victoria Bridge SE-side,5555,267344,4.10935,"LINESTRING(153.0294646 -27.4677256,153.0294916 -27.4677538)",6.306274689,0.025914689893242155
Victoria Bridge SE-side,8078,106957,21.36296,"LINESTRING(153.0551445 -27.4392869,153.0552319 -27.4391622)",6.306274689,0.13472069393011946
Victoria Bridge SE-side,8630,315669,71.34358,"LINESTRING(153.0375474 -27.4613271,153.0380305 -27.4608489)",6.306274689,0.44991221277664667
Victoria Bridge SE-side,9501,9503,44.33679,"LINESTRING(153.0320083 -27.4635854,153.0317374 -27.4639043)",6.306274689,0.2795999765685083
Victoria Bridge SE-side,9503,114196,29.73499,"LINESTRING(153.031576285873 -27.4640921972586,153.0317374 -27.4639043)",6.306274689,0.18751701481466812
Victoria Bridge SE-side,9696,9698,75.46295,"LINESTRING(153.0465641 -27.4515831,153.0470783 -27.4510813)",6.306274689,0.4758900915422726
Victoria Bridge SE-side,9698,9701,6.04728,"LINESTRING(153.0465236 -27.451624,153.0465641 -27.4515831)",6.306274689,0.03813580880129592
Victoria Bridge SE-side,9700,41380,42.4091,"LINESTRING(153.0445222 -27.453741,153.0449342 -27.4538477)",6.306274689,0.26744343391326997
Victoria Bridge SE-side,9701,9700,307.5925,"LINESTRING(153.0445222 -27.453741,153.0465236 -27.451624)",6.306274689,1.9397627972762326
Victoria Bridge SE-side,9704,9696,13.50427,"LINESTRING(153.0470783 -27.4510813,153.047006 -27.4509779)",6.306274689,0.08516163609442204
Victoria Bridge SE-side,18606,200643,16.26354,"LINESTRING(153.019916480685 -27.4730839773955,153.01978728555 -27.473174850255)",6.306274689,0.10256235065553906
Victoria Bridge SE-side,24626,115584,104.62204,"LINESTRING(153.0323398 -27.4637916,153.0331106 -27.4631732)",6.306274689,0.6597753227635456
Victoria Bridge SE-side,29596,29597,121.16639,"LINESTRING(153.0571939 -27.4336552,153.0570058 -27.4347357)",6.306274689,0.7641085384145029
Victoria Bridge SE-side,29597,29599,164.18218,"LINESTRING(153.0570058 -27.4347357,153.0567628 -27.4362014)",6.306274689,1.035377926118842
Victoria Bridge SE-side,29599,29601,92.21748,"LINESTRING(153.0567628 -27.4362014,153.0567304 -27.4370299)",6.306274689,0.5815487600073637
Victoria Bridge SE-side,29601,29605,266.73168,"LINESTRING(153.0567304 -27.4370299,153.0556 -27.4384708)",6.306274689,1.6820832423384475
Victoria Bridge SE-side,29602,107656,7.66865,"LINESTRING(153.0553347 -27.4390549,153.0554115 -27.4390452)",6.306274689,0.04836061339379986
Victoria Bridge SE-side,29605,29607,37.91159,"LINESTRING(153.0556 -27.4384708,153.0554318 -27.438764)",6.306274689,0.23908090043674549
Victoria Bridge SE-side,29607,29602,31.22447,"LINESTRING(153.0554318 -27.438764,153.0554115 -27.4390452)",6.306274689,0.19691008483843986
Victoria Bridge SE-side,39343,39345,41.08077,"LINESTRING(153.0583574 -27.4325185,153.0582963 -27.4328852)",6.306274689,0.2590666200556306
Victoria Bridge SE-side,39345,4816,63.98948,"LINESTRING(153.0582963 -27.4328852,153.0582012 -27.4334564)",6.306274689,0.40353523808627173
Victoria Bridge SE-side,39346,29596,95.26748,"LINESTRING(153.0581477 -27.4337772,153.0571939 -27.4336552)",6.306274689,0.6007828978088138
Victoria Bridge SE-side,40666,40668,132.29626,"LINESTRING(153.0609801 -27.4314232,153.060787 -27.4326046)",6.306274689,0.8342965558873632
Victoria Bridge SE-side,40668,40677,136.42848,"LINESTRING(153.0609801 -27.4314232,153.0596158 -27.431239)",6.306274689,0.8603554702827428
Victoria Bridge SE-side,40675,40666,53.13497,"LINESTRING(153.060787 -27.4326046,153.060258 -27.4325201)",6.306274689,0.33508371641177437
Victoria Bridge SE-side,40677,39343,259.68477,"LINESTRING(153.0596158 -27.431239,153.0583574 -27.4325185)",6.306274689,1.6376434921697867
Victoria Bridge SE-side,41110,155097,9.23966,"LINESTRING(153.0464931 -27.4414742,153.0465829 -27.4414973)",6.306274689,0.05826783399296574
Victoria Bridge SE-side,41380,41435,306.74693,"LINESTRING(153.0429005 -27.4559278,153.0449342 -27.4538477)",6.306274689,1.934430400587455
Victoria Bridge SE-side,41435,170840,217.77357,"LINESTRING(153.0414449 -27.457403,153.0429005 -27.4559278)",6.306274689,1.3733399524241698
Victoria Bridge SE-side,42635,8630,8.80206,"LINESTRING(153.0380305 -27.4608489,153.0380917 -27.4607912)",6.306274689,0.05550820818905935
Victoria Bridge SE-side,61365,267375,99.60114,"LINESTRING(153.0285695 -27.4684962,153.0278136 -27.4690906)",6.306274689,0.6281121481775456
Victoria Bridge SE-side,96202,246060,88.81987,"LINESTRING(153.018874637275 -27.4745680620102,153.0193498 -27.4752484)",6.306274689,0.5601224980612705
Victoria Bridge SE-side,99760,267357,6.17397,"LINESTRING(153.0294188 -27.4678284,153.0293719 -27.4678652)",6.306274689,0.03893475074164533
Victoria Bridge SE-side,99781,327390,13.91427,"LINESTRING(153.0236301 -27.472329,153.0235265 -27.4723676)",6.306274689,0.08774720871691204
Victoria Bridge SE-side,100003,315721,8.07198,"LINESTRING(153.0410903 -27.4577655,153.0411441 -27.4577107)",6.306274689,0.05090412316411422
Victoria Bridge SE-side,105636,105637,69.31222,"LINESTRING(153.0462945 -27.4456516,153.0465069 -27.4462437)",6.306274689,0.4371018986243996
Victoria Bridge SE-side,105636,105637,93.79666,"LINESTRING(153.0462945 -27.4456516,153.0465069 -27.4462437)",6.306274689,0.5915075028707388
Victoria Bridge SE-side,105637,105692,63.91442,"LINESTRING(153.0465069 -27.4462437,153.046702 -27.4467936)",6.306274689,0.4030618891081154
