i_node,j_node,origin_zone,dest_zone,demand,segment_num,cost_minutes,length_metres,edge_type,WKT,od_pair,location_desc
30202102702,77449,30202102702,30401108419,13.10449512,1,0.0,30.53611698,connector,"LINESTRING(153.00537688245 -27.3634332156534,153.0055003 -27.3636858)",30202102702_30401108419,Jindalee Bridge
77449,77511,30202102702,30401108419,13.10449512,2,0.11284953,37.61651,network,"LINESTRING(153.0055003 -27.3636858,153.0055192 -27.3640188)",30202102702_30401108419,Jindalee Bridge
77511,77501,30202102702,30401108419,13.10449512,3,0.43668387,145.56129,network,"LINESTRING(153.0055192 -27.3640188,153.0049278 -27.3651515)",30202102702_30401108419,Jindalee Bridge
77501,77503,30202102702,30401108419,13.10449512,4,0.20203821,67.34607,network,"LINESTRING(153.0049278 -27.3651515,153.0044579 -27.3647181)",30202102702_30401108419,Jindalee Bridge
77503,77516,30202102702,30401108419,13.10449512,5,0.6521205,217.3735,network,"LINESTRING(153.0041921 -27.3666302,153.0044579 -27.3647181)",30202102702_30401108419,Jindalee Bridge
77516,77519,30202102702,30401108419,13.10449512,6,0.23853438,79.51146,network,"LINESTRING(153.0046715 -27.3672039,153.0041921 -27.3666302)",30202102702_30401108419,Jindalee Bridge
77519,77515,30202102702,30401108419,13.10449512,7,0.31070973,103.56991,network,"LINESTRING(153.005125 -27.3680165,153.0046715 -27.3672039)",30202102702_30401108419,Jindalee Bridge
77515,77514,30202102702,30401108419,13.10449512,8,0.0338616,11.2872,network,"LINESTRING(153.0051429 -27.3681171,153.005125 -27.3680165)",30202102702_30401108419,Jindalee Bridge
77514,107841,30202102702,30401108419,13.10449512,9,0.080596764,44.77598,network,"LINESTRING(153.0051429 -27.3681171,153.0050424 -27.3685041)",30202102702_30401108419,Jindalee Bridge
107841,107840,30202102702,30401108419,13.10449512,10,0.02830311,15.72395,network,"LINESTRING(153.0052001 -27.3685218,153.0050424 -27.3685041)",30202102702_30401108419,Jindalee Bridge
107840,107882,30202102702,30401108419,13.10449512,11,0.038990394,21.66133,network,"LINESTRING(153.0054168 -27.3685498,153.0052001 -27.3685218)",30202102702_30401108419,Jindalee Bridge
