i_node,j_node,origin_zone,dest_zone,demand,segment_num,cost_minutes,length_metres,edge_type,WKT,od_pair,location_desc
296558,219326,30503112501,30501111208,9.8813703,98,0.06610662,36.7259,network,"LINESTRING(153.0283106 -27.4505271,153.0286436 -27.4506224)",30503112501_30501111208,William Jolly Bridge
219326,164065,30503112501,30501111208,9.8813703,99,0.023006016,12.78112,network,"LINESTRING(153.0283106 -27.4505271,153.028288541608 -27.4504134491482)",30503112501_30501111208,William Jolly Bridge
164065,215561,30503112501,30501111208,9.8813703,100,0.02288421,12.71345,network,"LINESTRING(153.028288541608 -27.4504134491482,153.0282666 -27.4503004)",30503112501_30501111208,William Jolly Bridge
215561,121296,30503112501,30501111208,9.8813703,101,0.0299097,16.6165,network,"LINESTRING(153.0281037 -27.4503359,153.0282666 -27.4503004)",30503112501_30501111208,William Jolly Bridge
121296,58457,30503112501,30501111208,9.8813703,102,0.099768744,55.42708,network,"LINESTRING(153.0281037 -27.4503359,153.0275452 -27.450371)",30503112501_30501111208,William Jolly Bridge
58457,6822,30503112501,30501111208,9.8813703,103,0.012541446,6.96747,network,"LINESTRING(153.0275452 -27.450371,153.0274749 -27.4503755)",30503112501_30501111208,William Jolly Bridge
6822,121292,30503112501,30501111208,9.8813703,104,0.19140561,106.33645,network,"LINESTRING(153.0274749 -27.4503755,153.026416 -27.4505087)",30503112501_30501111208,William Jolly Bridge
121292,121293,30503112501,30501111208,9.8813703,105,0.036279072,20.15504,network,"LINESTRING(153.026416 -27.4505087,153.0262186 -27.4505542)",30503112501_30501111208,William Jolly Bridge
121293,219333,30503112501,30501111208,9.8813703,106,0.013785048,7.65836,network,"LINESTRING(153.0262186 -27.4505542,153.0261865 -27.4504913)",30503112501_30501111208,William Jolly Bridge
219333,94431,30503112501,30501111208,9.8813703,107,0.036077202,20.04289,network,"LINESTRING(153.0261865 -27.4504913,153.0260207 -27.4504905)",30503112501_30501111208,William Jolly Bridge
94431,204006,30503112501,30501111208,9.8813703,108,0.158895432,88.27524,network,"LINESTRING(153.0260207 -27.4504905,153.0251622 -27.4506339)",30503112501_30501111208,William Jolly Bridge
204006,121291,30503112501,30501111208,9.8813703,109,0.134111034,74.50613,network,"LINESTRING(153.0251622 -27.4506339,153.0244559 -27.4508635)",30503112501_30501111208,William Jolly Bridge
121291,204009,30503112501,30501111208,9.8813703,110,0.332513604,184.72978,network,"LINESTRING(153.0244559 -27.4508635,153.0232289 -27.452036)",30503112501_30501111208,William Jolly Bridge
204009,121314,30503112501,30501111208,9.8813703,111,0.565451766,314.13987,network,"LINESTRING(153.0232289 -27.452036,153.0223775 -27.4547295)",30503112501_30501111208,William Jolly Bridge
121314,156531,30503112501,30501111208,9.8813703,112,0.242508564,134.72698,network,"LINESTRING(153.0223775 -27.4547295,153.0220649 -27.4559085)",30503112501_30501111208,William Jolly Bridge
156531,215613,30503112501,30501111208,9.8813703,113,0.651658698,362.03261,network,"LINESTRING(153.0220649 -27.4559085,153.0187055 -27.4568013)",30503112501_30501111208,William Jolly Bridge
215613,33135,30503112501,30501111208,9.8813703,114,0.026938854,14.96603,network,"LINESTRING(153.0187055 -27.4568013,153.018554141643 -27.4568044812826)",30503112501_30501111208,William Jolly Bridge
33135,33139,30503112501,30501111208,9.8813703,115,0.029745414,11.01682,network,"LINESTRING(153.018554141643 -27.4568044812826,153.018534756206 -27.4569023858833)",30503112501_30501111208,William Jolly Bridge
33139,33136,30503112501,30501111208,9.8813703,116,0.04911948,18.1924,network,"LINESTRING(153.018534756206 -27.4569023858833,153.01851071137 -27.4570646475766)",30503112501_30501111208,William Jolly Bridge
33136,33137,30503112501,30501111208,9.8813703,117,0.038732121,14.34523,network,"LINESTRING(153.01851071137 -27.4570646475766,153.018512085711 -27.457194098799)",30503112501_30501111208,William Jolly Bridge
33137,33143,30503112501,30501111208,9.8813703,118,0.029748141,11.01783,network,"LINESTRING(153.018512085711 -27.457194098799,153.018513141272 -27.4572935236081)",30503112501_30501111208,William Jolly Bridge
33143,33132,30503112501,30501111208,9.8813703,119,0.245157624,90.79912,network,"LINESTRING(153.018513141272 -27.4572935236081,153.0187336141 -27.4579736371856)",30503112501_30501111208,William Jolly Bridge
33132,10813,30503112501,30501111208,9.8813703,120,0.574442424,319.13468,network,"LINESTRING(153.0187336141 -27.4579736371856,153.015750889298 -27.4588664486291)",30503112501_30501111208,William Jolly Bridge
10813,9417,30503112501,30501111208,9.8813703,121,0.141379074,78.54393,network,"LINESTRING(153.015750889298 -27.4588664486291,153.0154238 -27.459504)",30503112501_30501111208,William Jolly Bridge
9417,51505,30503112501,30501111208,9.8813703,122,0.089318826,49.62157,network,"LINESTRING(153.0154238 -27.459504,153.0152648 -27.4599216)",30503112501_30501111208,William Jolly Bridge
51505,51542,30503112501,30501111208,9.8813703,123,0.00684963,3.80535,network,"LINESTRING(153.015269442603 -27.4599556903208,153.0152648 -27.4599216)",30503112501_30501111208,William Jolly Bridge
51542,51546,30503112501,30501111208,9.8813703,124,0.01275057,7.08365,network,"LINESTRING(153.015278084808 -27.4600191494386,153.015269442603 -27.4599556903208)",30503112501_30501111208,William Jolly Bridge
51546,51557,30503112501,30501111208,9.8813703,125,0.022633056,12.57392,network,"LINESTRING(153.015293425251 -27.460131793271,153.015278084808 -27.4600191494386)",30503112501_30501111208,William Jolly Bridge
51557,51555,30503112501,30501111208,9.8813703,126,0.010628154,5.90453,network,"LINESTRING(153.015300628895 -27.4601846891343,153.015293425251 -27.460131793271)",30503112501_30501111208,William Jolly Bridge
51555,51551,30503112501,30501111208,9.8813703,127,0.00873936,4.8552,network,"LINESTRING(153.015306602098 -27.4602281791868,153.015300628895 -27.4601846891343)",30503112501_30501111208,William Jolly Bridge
51551,236648,30503112501,30501111208,9.8813703,128,0.091546875,33.90625,network,"LINESTRING(153.0149863 -27.4601293,153.015306602098 -27.4602281791868)",30503112501_30501111208,William Jolly Bridge
236648,236725,30503112501,30501111208,9.8813703,129,0.004657311,1.72493,network,"LINESTRING(153.0149697 -27.4601341,153.0149863 -27.4601293)",30503112501_30501111208,William Jolly Bridge
236725,10837,30503112501,30501111208,9.8813703,130,0.033842745,12.53435,network,"LINESTRING(153.014886346789 -27.4602128728087,153.0149697 -27.4601341)",30503112501_30501111208,William Jolly Bridge
10837,236721,30503112501,30501111208,9.8813703,131,1.009038951,373.71813,network,"LINESTRING(153.0155413 -27.4635272,153.014886346789 -27.4602128728087)",30503112501_30501111208,William Jolly Bridge
236721,132065,30503112501,30501111208,9.8813703,132,0.169886916,62.92108,network,"LINESTRING(153.015665 -27.4640842,153.0155413 -27.4635272)",30503112501_30501111208,William Jolly Bridge
132065,236637,30503112501,30501111208,9.8813703,133,0.248986251,92.21713,network,"LINESTRING(153.0158302 -27.4649031,153.015665 -27.4640842)",30503112501_30501111208,William Jolly Bridge
236637,236636,30503112501,30501111208,9.8813703,134,0.043260858,16.02254,network,"LINESTRING(153.0158542 -27.4650461,153.0158302 -27.4649031)",30503112501_30501111208,William Jolly Bridge
236636,236638,30503112501,30501111208,9.8813703,135,0.023784192,8.80896,network,"LINESTRING(153.015875 -27.4651234,153.0158542 -27.4650461)",30503112501_30501111208,William Jolly Bridge
236638,58501,30503112501,30501111208,9.8813703,136,0.096538932,35.75516,network,"LINESTRING(153.015929219143 -27.4654424232186,153.015875 -27.4651234)",30503112501_30501111208,William Jolly Bridge
58501,236640,30503112501,30501111208,9.8813703,137,0.022177935,8.21405,network,"LINESTRING(153.015941 -27.4655158,153.015929219143 -27.4654424232186)",30503112501_30501111208,William Jolly Bridge
236640,10817,30503112501,30501111208,9.8813703,138,0.084409101,31.26263,network,"LINESTRING(153.0160595 -27.4657633,153.015941 -27.4655158)",30503112501_30501111208,William Jolly Bridge
10817,236644,30503112501,30501111208,9.8813703,139,0.023837625,8.82875,network,"LINESTRING(153.0160654 -27.4658428,153.0160595 -27.4657633)",30503112501_30501111208,William Jolly Bridge
236644,236587,30503112501,30501111208,9.8813703,140,0.040108257,14.85491,network,"LINESTRING(153.0159156 -27.4658536,153.0160654 -27.4658428)",30503112501_30501111208,William Jolly Bridge
236587,236606,30503112501,30501111208,9.8813703,141,0.034785585,12.88355,network,"LINESTRING(153.0157889 -27.4658809,153.0159156 -27.4658536)",30503112501_30501111208,William Jolly Bridge
236606,58509,30503112501,30501111208,9.8813703,142,0.221477922,82.02886,network,"LINESTRING(153.0149751 -27.4660144,153.0157889 -27.4658809)",30503112501_30501111208,William Jolly Bridge
58509,245464,30503112501,30501111208,9.8813703,143,0.094240503,34.90389,network,"LINESTRING(153.014623 -27.4660384,153.0149751 -27.4660144)",30503112501_30501111208,William Jolly Bridge
245464,210155,30503112501,30501111208,9.8813703,144,0.023700681,8.77803,network,"LINESTRING(153.014623 -27.4660384,153.0146248 -27.4661176)",30503112501_30501111208,William Jolly Bridge
210155,4198,30503112501,30501111208,9.8813703,145,0.024807465,9.18795,network,"LINESTRING(153.0146248 -27.4661176,153.0146266 -27.4662005)",30503112501_30501111208,William Jolly Bridge
4198,245470,30503112501,30501111208,9.8813703,146,0.022533525,8.34575,network,"LINESTRING(153.0146266 -27.4662005,153.0146283 -27.4662758)",30503112501_30501111208,William Jolly Bridge
245470,58523,30503112501,30501111208,9.8813703,147,0.022210416,8.22608,network,"LINESTRING(153.0145515 -27.4663044,153.0146283 -27.4662758)",30503112501_30501111208,William Jolly Bridge
58523,245469,30503112501,30501111208,9.8813703,148,0.007862832,2.91216,network,"LINESTRING(153.0145243 -27.4663145,153.0145515 -27.4663044)",30503112501_30501111208,William Jolly Bridge
