i_node,j_node,origin_zone,dest_zone,demand,segment_num,cost_minutes,length_metres,edge_type,WKT,od_pair,location_desc
306554,306546,30501110703,30501110531,88.58646478,11,0.017578998,6.51074,network,"LINESTRING(153.0133298 -27.4848263,153.0133428 -27.4847687)",30501110703_30501110531,Victoria Bridge NW-side
306546,16097,30501110703,30501110531,88.58646478,12,0.013035627,4.82801,network,"LINESTRING(153.0133428 -27.4847687,153.013296 -27.4847562)",30501110703_30501110531,Victoria Bridge NW-side
16097,292047,30501110703,30501110531,88.58646478,13,0.011501001,4.25963,network,"LINESTRING(153.013296 -27.4847562,153.0132547 -27.4847452)",30501110703_30501110531,Victoria Bridge NW-side
292047,292044,30501110703,30501110531,88.58646478,14,0.299701809,111.00067,network,"LINESTRING(153.0132547 -27.4847452,153.0121507 -27.484561)",30501110703_30501110531,Victoria Bridge NW-side
292044,16151,30501110703,30501110531,88.58646478,15,0.008543556,3.16428,network,"LINESTRING(153.0121507 -27.484561,153.0121191 -27.4845564)",30501110703_30501110531,Victoria Bridge NW-side
16151,294542,30501110703,30501110531,88.58646478,16,0.009614862,3.56106,network,"LINESTRING(153.0121191 -27.4845564,153.0120835 -27.484552)",30501110703_30501110531,Victoria Bridge NW-side
294542,294547,30501110703,30501110531,88.58646478,17,0.161048655,59.64765,network,"LINESTRING(153.0114876 -27.4844665,153.0120835 -27.484552)",30501110703_30501110531,Victoria Bridge NW-side
294547,16121,30501110703,30501110531,88.58646478,18,0.011054286,4.09418,network,"LINESTRING(153.0114876 -27.4844665,153.0114947 -27.4844301)",30501110703_30501110531,Victoria Bridge NW-side
16121,294551,30501110703,30501110531,88.58646478,19,0.020919492,7.74796,network,"LINESTRING(153.0114947 -27.4844301,153.0115073 -27.4843611)",30501110703_30501110531,Victoria Bridge NW-side
294551,299874,30501110703,30501110531,88.58646478,20,0.103825773,38.45399,network,"LINESTRING(153.0115073 -27.4843611,153.0115671 -27.4840182)",30501110703_30501110531,Victoria Bridge NW-side
299874,299872,30501110703,30501110531,88.58646478,21,0.017296497,6.40611,network,"LINESTRING(153.0115671 -27.4840182,153.0115765 -27.483961)",30501110703_30501110531,Victoria Bridge NW-side
299872,294539,30501110703,30501110531,88.58646478,22,0.042542091,15.75633,network,"LINESTRING(153.0115765 -27.483961,153.011605 -27.4838211)",30501110703_30501110531,Victoria Bridge NW-side
294539,95351,30501110703,30501110531,88.58646478,23,0.008833725,3.27175,network,"LINESTRING(153.0116106 -27.483792,153.011605 -27.4838211)",30501110703_30501110531,Victoria Bridge NW-side
95351,294536,30501110703,30501110531,88.58646478,24,0.008853435,3.27905,network,"LINESTRING(153.0116172 -27.483763,153.0116106 -27.483792)",30501110703_30501110531,Victoria Bridge NW-side
294536,294490,30501110703,30501110531,88.58646478,25,0.140414256,52.00528,network,"LINESTRING(153.0116172 -27.483763,153.0117164 -27.4833021)",30501110703_30501110531,Victoria Bridge NW-side
294490,294530,30501110703,30501110531,88.58646478,26,0.003416688,1.26544,network,"LINESTRING(153.0117164 -27.4833021,153.0117189 -27.4832909)",30501110703_30501110531,Victoria Bridge NW-side
294530,16189,30501110703,30501110531,88.58646478,27,0.014665698,5.43174,network,"LINESTRING(153.0117189 -27.4832909,153.0117276 -27.4832425)",30501110703_30501110531,Victoria Bridge NW-side
16189,294516,30501110703,30501110531,88.58646478,28,0.025849638,9.57394,network,"LINESTRING(153.0117276 -27.4832425,153.011743 -27.4831572)",30501110703_30501110531,Victoria Bridge NW-side
294516,294517,30501110703,30501110531,88.58646478,29,0.002245293,0.83159,network,"LINESTRING(153.011743 -27.4831572,153.0117444 -27.4831498)",30501110703_30501110531,Victoria Bridge NW-side
294517,294523,30501110703,30501110531,88.58646478,30,0.039460554,14.61502,network,"LINESTRING(153.0117444 -27.4831498,153.01177 -27.4830199)",30501110703_30501110531,Victoria Bridge NW-side
294523,259793,30501110703,30501110531,88.58646478,31,0.10152378,37.6014,network,"LINESTRING(153.01177 -27.4830199,153.0118359 -27.4826857)",30501110703_30501110531,Victoria Bridge NW-side
259793,285230,30501110703,30501110531,88.58646478,32,0.044752905,16.57515,network,"LINESTRING(153.0118359 -27.4826857,153.0118631 -27.4825381)",30501110703_30501110531,Victoria Bridge NW-side
285230,294514,30501110703,30501110531,88.58646478,33,0.035202195,13.03785,network,"LINESTRING(153.0118631 -27.4825381,153.0118845 -27.482422)",30501110703_30501110531,Victoria Bridge NW-side
294514,294512,30501110703,30501110531,88.58646478,34,0.025102764,9.29732,network,"LINESTRING(153.0118845 -27.482422,153.0118997 -27.4823392)",30501110703_30501110531,Victoria Bridge NW-side
294512,294513,30501110703,30501110531,88.58646478,35,0.111270213,41.21119,network,"LINESTRING(153.0118997 -27.4823392,153.0119672 -27.4819722)",30501110703_30501110531,Victoria Bridge NW-side
294513,294504,30501110703,30501110531,88.58646478,36,0.161941383,59.97829,network,"LINESTRING(153.0119672 -27.4819722,153.0120722 -27.4814391)",30501110703_30501110531,Victoria Bridge NW-side
294504,294505,30501110703,30501110531,88.58646478,37,0.013133394,4.86422,network,"LINESTRING(153.0120722 -27.4814391,153.0120788 -27.4813956)",30501110703_30501110531,Victoria Bridge NW-side
294505,294482,30501110703,30501110531,88.58646478,38,0.018459765,6.83695,network,"LINESTRING(153.0120788 -27.4813956,153.0120918 -27.481335)",30501110703_30501110531,Victoria Bridge NW-side
294482,287491,30501110703,30501110531,88.58646478,39,0.081761967,30.28221,network,"LINESTRING(153.0120918 -27.481335,153.0121419 -27.4810654)",30501110703_30501110531,Victoria Bridge NW-side
287491,177343,30501110703,30501110531,88.58646478,40,0.031270455,11.58165,network,"LINESTRING(153.0121942 -27.4809807,153.0121419 -27.4810654)",30501110703_30501110531,Victoria Bridge NW-side
177343,287488,30501110703,30501110531,88.58646478,41,0.020163033,7.46779,network,"LINESTRING(153.0122078 -27.4809145,153.0121942 -27.4809807)",30501110703_30501110531,Victoria Bridge NW-side
287488,300413,30501110703,30501110531,88.58646478,42,0.007817472,2.89536,network,"LINESTRING(153.0122078 -27.4809145,153.0121883 -27.480895)",30501110703_30501110531,Victoria Bridge NW-side
300413,300415,30501110703,30501110531,88.58646478,43,0.00763938,2.8294,network,"LINESTRING(153.0121883 -27.480895,153.0121693 -27.4808759)",30501110703_30501110531,Victoria Bridge NW-side
300415,300417,30501110703,30501110531,88.58646478,44,0.178044156,65.94228,network,"LINESTRING(153.0121693 -27.4808759,153.0122762 -27.4802885)",30501110703_30501110531,Victoria Bridge NW-side
300417,231392,30501110703,30501110531,88.58646478,45,0.120420972,44.60036,network,"LINESTRING(153.0122762 -27.4802885,153.0123355 -27.4798895)",30501110703_30501110531,Victoria Bridge NW-side
231392,300408,30501110703,30501110531,88.58646478,46,0.054370845,20.13735,network,"LINESTRING(153.0123355 -27.4798895,153.0123673 -27.47971)",30501110703_30501110531,Victoria Bridge NW-side
300408,300421,30501110703,30501110531,88.58646478,47,0.05051241,18.7083,network,"LINESTRING(153.0123673 -27.47971,153.0123951 -27.479543)",30501110703_30501110531,Victoria Bridge NW-side
300421,5397,30501110703,30501110531,88.58646478,48,0.010639242,3.94046,network,"LINESTRING(153.0124033 -27.4795082,153.0123951 -27.479543)",30501110703_30501110531,Victoria Bridge NW-side
5397,300425,30501110703,30501110531,88.58646478,49,0.025009749,9.26287,network,"LINESTRING(153.0124226 -27.4794264,153.0124033 -27.4795082)",30501110703_30501110531,Victoria Bridge NW-side
300425,290521,30501110703,30501110531,88.58646478,50,0.036644913,13.57219,network,"LINESTRING(153.0124226 -27.4794264,153.0124408 -27.479305)",30501110703_30501110531,Victoria Bridge NW-side
290521,231409,30501110703,30501110531,88.58646478,51,0.182361483,67.54129,network,"LINESTRING(153.0124408 -27.479305,153.0125648 -27.4787056)",30501110703_30501110531,Victoria Bridge NW-side
231409,300427,30501110703,30501110531,88.58646478,52,0.021882879,8.10477,network,"LINESTRING(153.0125648 -27.4787056,153.0125893 -27.4786358)",30501110703_30501110531,Victoria Bridge NW-side
300427,300755,30501110703,30501110531,88.58646478,53,0.108017577,40.00651,network,"LINESTRING(153.0126599 -27.4782803,153.0125893 -27.4786358)",30501110703_30501110531,Victoria Bridge NW-side
300755,230993,30501110703,30501110531,88.58646478,54,0.004326561,1.60243,network,"LINESTRING(153.0126635 -27.4782662,153.0126599 -27.4782803)",30501110703_30501110531,Victoria Bridge NW-side
230993,300752,30501110703,30501110531,88.58646478,55,0.005141205,1.90415,network,"LINESTRING(153.0126654 -27.4782491,153.0126635 -27.4782662)",30501110703_30501110531,Victoria Bridge NW-side
300752,300763,30501110703,30501110531,88.58646478,56,0.217777113,80.65819,network,"LINESTRING(153.0126654 -27.4782491,153.0127857 -27.4775292)",30501110703_30501110531,Victoria Bridge NW-side
300763,300749,30501110703,30501110531,88.58646478,57,0.019362996,7.17148,network,"LINESTRING(153.0127857 -27.4775292,153.012828 -27.4774878)",30501110703_30501110531,Victoria Bridge NW-side
300749,13631,30501110703,30501110531,88.58646478,58,0.039599469,14.66647,network,"LINESTRING(153.0128631 -27.4773592,153.012828 -27.4774878)",30501110703_30501110531,Victoria Bridge NW-side
13631,300746,30501110703,30501110531,88.58646478,59,0.02987685,11.0655,network,"LINESTRING(153.0128897 -27.4772622,153.0128631 -27.4773592)",30501110703_30501110531,Victoria Bridge NW-side
300746,300761,30501110703,30501110531,88.58646478,60,0.020145618,7.46134,network,"LINESTRING(153.0128894 -27.4771952,153.0128897 -27.4772622)",30501110703_30501110531,Victoria Bridge NW-side
300761,331242,30501110703,30501110531,88.58646478,61,0.039273849,14.54587,network,"LINESTRING(153.0129493 -27.4770853,153.0128894 -27.4771952)",30501110703_30501110531,Victoria Bridge NW-side
331242,331255,30501110703,30501110531,88.58646478,62,0.115534134,42.79042,network,"LINESTRING(153.0133022 -27.476866,153.0129493 -27.4770853)",30501110703_30501110531,Victoria Bridge NW-side
331255,300767,30501110703,30501110531,88.58646478,63,0.076070259,28.17417,network,"LINESTRING(153.0135446 -27.4767322,153.0133022 -27.476866)",30501110703_30501110531,Victoria Bridge NW-side
300767,300765,30501110703,30501110531,88.58646478,64,0.008272476,3.06388,network,"LINESTRING(153.0135712 -27.476718,153.0135446 -27.4767322)",30501110703_30501110531,Victoria Bridge NW-side
300765,12541,30501110703,30501110531,88.58646478,65,0.029481732,10.91916,network,"LINESTRING(153.0135712 -27.476718,153.0136658 -27.4766671)",30501110703_30501110531,Victoria Bridge NW-side
12541,320333,30501110703,30501110531,88.58646478,66,0.02348001,8.6963,network,"LINESTRING(153.0136658 -27.4766671,153.0137411 -27.4766265)",30501110703_30501110531,Victoria Bridge NW-side
320333,302128,30501110703,30501110531,88.58646478,67,0.007259031,2.68853,network,"LINESTRING(153.0137411 -27.4766265,153.0137257 -27.4766065)",30501110703_30501110531,Victoria Bridge NW-side
302128,302129,30501110703,30501110531,88.58646478,68,0.258446133,95.72079,network,"LINESTRING(153.0137257 -27.4766065,153.0145629 -27.4761722)",30501110703_30501110531,Victoria Bridge NW-side
302129,13671,30501110703,30501110531,88.58646478,69,0.019801584,7.33392,network,"LINESTRING(153.0146248 -27.4761357,153.0145629 -27.4761722)",30501110703_30501110531,Victoria Bridge NW-side
13671,302138,30501110703,30501110531,88.58646478,70,0.022640715,8.38545,network,"LINESTRING(153.0146956 -27.476094,153.0146248 -27.4761357)",30501110703_30501110531,Victoria Bridge NW-side
302138,292197,30501110703,30501110531,88.58646478,71,0.246739905,91.38515,network,"LINESTRING(153.0146956 -27.476094,153.015498 -27.4756842)",30501110703_30501110531,Victoria Bridge NW-side
292197,131663,30501110703,30501110531,88.58646478,72,0.02856384,10.5792,network,"LINESTRING(153.015498 -27.4756842,153.01559 -27.4756354)",30501110703_30501110531,Victoria Bridge NW-side
131663,327989,30501110703,30501110531,88.58646478,73,0.023313015,8.63445,network,"LINESTRING(153.01559 -27.4756354,153.0156638 -27.4755937)",30501110703_30501110531,Victoria Bridge NW-side
327989,327994,30501110703,30501110531,88.58646478,74,0.007216101,2.67263,network,"LINESTRING(153.0156505 -27.4755727,153.0156638 -27.4755937)",30501110703_30501110531,Victoria Bridge NW-side
327994,169402,30501110703,30501110531,88.58646478,75,0.127458765,47.20695,network,"LINESTRING(153.0160614 -27.4753556,153.0156505 -27.4755727)",30501110703_30501110531,Victoria Bridge NW-side
169402,292227,30501110703,30501110531,88.58646478,76,0.124989075,46.29225,network,"LINESTRING(153.0164588 -27.4751345,153.0160614 -27.4753556)",30501110703_30501110531,Victoria Bridge NW-side
292227,201341,30501110703,30501110531,88.58646478,77,0.02239164,8.2932,network,"LINESTRING(153.0164588 -27.4751345,153.0165346 -27.4751024)",30501110703_30501110531,Victoria Bridge NW-side
201341,292216,30501110703,30501110531,88.58646478,78,0.023554773,8.72399,network,"LINESTRING(153.0165346 -27.4751024,153.0166131 -27.4750664)",30501110703_30501110531,Victoria Bridge NW-side
292216,336893,30501110703,30501110531,88.58646478,79,0.012767949,4.72887,network,"LINESTRING(153.0166131 -27.4750664,153.0166586 -27.4750532)",30501110703_30501110531,Victoria Bridge NW-side
336893,336895,30501110703,30501110531,88.58646478,80,0.307860615,114.02245,network,"LINESTRING(153.0166586 -27.4750532,153.0176314 -27.4745009)",30501110703_30501110531,Victoria Bridge NW-side
336895,175871,30501110703,30501110531,88.58646478,81,0.037441116,13.86708,network,"LINESTRING(153.0176314 -27.4745009,153.0177254 -27.4744312)",30501110703_30501110531,Victoria Bridge NW-side
175871,328913,30501110703,30501110531,88.58646478,82,0.005584788,2.06844,network,"LINESTRING(153.0177254 -27.4744312,153.017743 -27.4744211)",30501110703_30501110531,Victoria Bridge NW-side
328913,340150,30501110703,30501110531,88.58646478,83,0.03259197,12.0711,network,"LINESTRING(153.017743 -27.4744211,153.0178406 -27.4743938)",30501110703_30501110531,Victoria Bridge NW-side
340150,158669,30501110703,30501110531,88.58646478,84,0.146727774,54.34362,network,"LINESTRING(153.0178406 -27.4743938,153.0183136 -27.4741452)",30501110703_30501110531,Victoria Bridge NW-side
158669,175299,30501110703,30501110531,88.58646478,85,0.020465136,7.57968,network,"LINESTRING(153.0183136 -27.4741452,153.0183804 -27.4741116)",30501110703_30501110531,Victoria Bridge NW-side
175299,175296,30501110703,30501110531,88.58646478,86,0.022804902,8.44626,network,"LINESTRING(153.0183804 -27.4741116,153.0184548 -27.4740741)",30501110703_30501110531,Victoria Bridge NW-side
175296,176040,30501110703,30501110531,88.58646478,87,0.02173704,7.24568,network,"LINESTRING(153.0184164 -27.4740184,153.0184548 -27.4740741)",30501110703_30501110531,Victoria Bridge NW-side
176040,175279,30501110703,30501110531,88.58646478,88,0.099489546,55.27197,network,"LINESTRING(153.0184164 -27.4740184,153.018893109484 -27.4737656884511)",30501110703_30501110531,Victoria Bridge NW-side
175279,176043,30501110703,30501110531,88.58646478,89,0.0,0.0,network,"LINESTRING(153.018893109484 -27.4737656884511,153.018893109484 -27.473765688451)",30501110703_30501110531,Victoria Bridge NW-side
176043,175885,30501110703,30501110531,88.58646478,90,0.081721512,45.40084,network,"LINESTRING(153.018893109484 -27.473765688451,153.019286 -27.4735586)",30501110703_30501110531,Victoria Bridge NW-side
175885,176047,30501110703,30501110531,88.58646478,91,0.021548718,11.97151,network,"LINESTRING(153.019286 -27.4735586,153.0193871 -27.4734991)",30501110703_30501110531,Victoria Bridge NW-side
176047,176049,30501110703,30501110531,88.58646478,92,0.070822782,39.34599,network,"LINESTRING(153.0193871 -27.4734991,153.019682633834 -27.4732621020681)",30501110703_30501110531,Victoria Bridge NW-side
176049,176053,30501110703,30501110531,88.58646478,93,0.017960688,9.97816,network,"LINESTRING(153.019682633834 -27.4732621020681,153.0197541 -27.4731985)",30501110703_30501110531,Victoria Bridge NW-side
176053,200643,30501110703,30501110531,88.58646478,94,0.00755694,4.1983,network,"LINESTRING(153.01978728555 -27.473174850255,153.0197541 -27.4731985)",30501110703_30501110531,Victoria Bridge NW-side
200643,176131,30501110703,30501110531,88.58646478,95,0.01375461,7.64145,network,"LINESTRING(153.0197712 -27.4731074,153.01978728555 -27.473174850255)",30501110703_30501110531,Victoria Bridge NW-side
176131,18609,30501110703,30501110531,88.58646478,96,0.026159904,14.53328,network,"LINESTRING(153.0198845 -27.4730238,153.0197712 -27.4731074)",30501110703_30501110531,Victoria Bridge NW-side
18609,18621,30501110703,30501110531,88.58646478,97,0.006289272,3.49404,network,"LINESTRING(153.0198845 -27.4730238,153.019881681765 -27.4729923688557)",30501110703_30501110531,Victoria Bridge NW-side
18621,18623,30501110703,30501110531,88.58646478,98,0.0,0.0,network,"LINESTRING(153.019881681765 -27.4729923688557,153.019881681765 -27.4729923688556)",30501110703_30501110531,Victoria Bridge NW-side
18623,18625,30501110703,30501110531,88.58646478,99,0.017034408,9.46356,network,"LINESTRING(153.019881681765 -27.4729923688556,153.019874048608 -27.4729072379446)",30501110703_30501110531,Victoria Bridge NW-side
18625,175691,30501110703,30501110531,88.58646478,100,0.455276304,252.93128,network,"LINESTRING(153.022084689011 -27.4717624618598,153.019874048608 -27.4729072379446)",30501110703_30501110531,Victoria Bridge NW-side
175691,175688,30501110703,30501110531,88.58646478,101,0.022022298,12.23461,network,"LINESTRING(153.022189456062 -27.4717036565363,153.022084689011 -27.4717624618598)",30501110703_30501110531,Victoria Bridge NW-side
175688,175693,30501110703,30501110531,88.58646478,102,0.019276452,10.70914,network,"LINESTRING(153.022278974829 -27.471649320958,153.022189456062 -27.4717036565363)",30501110703_30501110531,Victoria Bridge NW-side
175693,175687,30501110703,30501110531,88.58646478,103,0.00558621,3.10345,network,"LINESTRING(153.022304272666 -27.4716327309815,153.022278974829 -27.471649320958)",30501110703_30501110531,Victoria Bridge NW-side
175687,175686,30501110703,30501110531,88.58646478,104,0.014624172,8.12454,network,"LINESTRING(153.0223705 -27.4715893,153.022304272666 -27.4716327309815)",30501110703_30501110531,Victoria Bridge NW-side
175686,175672,30501110703,30501110531,88.58646478,105,0.015483366,8.60187,network,"LINESTRING(153.0224126 -27.4715247,153.0223705 -27.4715893)",30501110703_30501110531,Victoria Bridge NW-side
175672,176061,30501110703,30501110531,88.58646478,106,0.001681488,0.93416,network,"LINESTRING(153.0224134 -27.4715163,153.0224126 -27.4715247)",30501110703_30501110531,Victoria Bridge NW-side
176061,176059,30501110703,30501110531,88.58646478,107,0.03877578,21.5421,network,"LINESTRING(153.022276 -27.4713733,153.0224134 -27.4715163)",30501110703_30501110531,Victoria Bridge NW-side
176059,318277,30501110703,30501110531,88.58646478,108,0.14939919,82.99955,network,"LINESTRING(153.022276 -27.4713733,153.0217099 -27.4708254)",30501110703_30501110531,Victoria Bridge NW-side
318277,176063,30501110703,30501110531,88.58646478,109,0.011875302,6.59739,network,"LINESTRING(153.0217099 -27.4708254,153.0217583 -27.4707844)",30501110703_30501110531,Victoria Bridge NW-side
176063,99816,30501110703,30501110531,88.58646478,110,0.0666282,22.2094,network,"LINESTRING(153.0217583 -27.4707844,153.0219718 -27.4708469)",30501110703_30501110531,Victoria Bridge NW-side
99816,99817,30501110703,30501110531,88.58646478,111,0.02190861,7.30287,network,"LINESTRING(153.0219718 -27.4708469,153.0220263 -27.4708024)",30501110703_30501110531,Victoria Bridge NW-side
99817,99814,30501110703,30501110531,88.58646478,112,0.28360794,94.53598,network,"LINESTRING(153.0220263 -27.4708024,153.022734 -27.4702285)",30501110703_30501110531,Victoria Bridge NW-side
99814,319149,30501110703,30501110531,88.58646478,113,0.033642351,12.46013,network,"LINESTRING(153.022734 -27.4702285,153.0226507 -27.4701441)",30501110703_30501110531,Victoria Bridge NW-side
319149,319155,30501110703,30501110531,88.58646478,114,0.011564721,4.28323,network,"LINESTRING(153.0226231 -27.4701143,153.0226507 -27.4701441)",30501110703_30501110531,Victoria Bridge NW-side
319155,319154,30501110703,30501110531,88.58646478,115,0.228255516,84.53908,network,"LINESTRING(153.0220426 -27.469554,153.0226231 -27.4701143)",30501110703_30501110531,Victoria Bridge NW-side
319154,30501110531,30501110703,30501110531,88.58646478,116,0.0,36.68059654,connector,"LINESTRING(153.022342211721 -27.469749334191,153.0220426 -27.469554)",30501110703_30501110531,Victoria Bridge NW-side
30501111204,311135,30501111204,30501110531,11.46256116,1,0.0,31.40935558,connector,"LINESTRING(153.008936613354 -27.4796756887874,153.0087793 -27.4794294)",30501111204_30501110531,Victoria Bridge NW-side
311135,311134,30501111204,30501110531,11.46256116,2,0.486401058,180.14854,network,"LINESTRING(153.010575 -27.4796513,153.0087793 -27.4794294)",30501111204_30501110531,Victoria Bridge NW-side
311134,17109,30501111204,30501110531,11.46256116,3,0.030893805,11.44215,network,"LINESTRING(153.010575 -27.4796513,153.0105083 -27.4795669)",30501111204_30501110531,Victoria Bridge NW-side
17109,313873,30501111204,30501110531,11.46256116,4,0.012290724,4.55212,network,"LINESTRING(153.0105083 -27.4795669,153.0104818 -27.4795333)",30501111204_30501110531,Victoria Bridge NW-side
313873,315234,30501111204,30501110531,11.46256116,5,0.15369777,56.9251,network,"LINESTRING(153.010585 -27.4790279,153.0104818 -27.4795333)",30501111204_30501110531,Victoria Bridge NW-side
315234,90314,30501111204,30501110531,11.46256116,6,0.007818147,2.89561,network,"LINESTRING(153.010585 -27.4790279,153.0106138 -27.4790327)",30501111204_30501110531,Victoria Bridge NW-side
90314,311137,30501111204,30501110531,11.46256116,7,0.01183761,4.3843,network,"LINESTRING(153.0106138 -27.4790327,153.0106574 -27.47904)",30501111204_30501110531,Victoria Bridge NW-side
311137,303818,30501111204,30501110531,11.46256116,8,0.24959313,92.4419,network,"LINESTRING(153.0115809 -27.4791724,153.0106574 -27.47904)",30501111204_30501110531,Victoria Bridge NW-side
303818,17112,30501111204,30501110531,11.46256116,9,0.014936994,5.53222,network,"LINESTRING(153.011636 -27.4791812,153.0115809 -27.4791724)",30501111204_30501110531,Victoria Bridge NW-side
17112,300501,30501111204,30501110531,11.46256116,10,0.013087548,4.84724,network,"LINESTRING(153.0116839 -27.4791906,153.011636 -27.4791812)",30501111204_30501110531,Victoria Bridge NW-side
300501,300500,30501111204,30501110531,11.46256116,11,0.15165711,56.1693,network,"LINESTRING(153.0122461 -27.4792649,153.0116839 -27.4791906)",30501111204_30501110531,Victoria Bridge NW-side
300500,290570,30501111204,30501110531,11.46256116,12,0.013250817,4.90771,network,"LINESTRING(153.0122953 -27.4792709,153.0122461 -27.4792649)",30501111204_30501110531,Victoria Bridge NW-side
290570,290518,30501111204,30501110531,11.46256116,13,0.007080345,2.62235,network,"LINESTRING(153.0123141 -27.4792876,153.0122953 -27.4792709)",30501111204_30501110531,Victoria Bridge NW-side
290518,109565,30501111204,30501110531,11.46256116,14,0.017440812,6.45956,network,"LINESTRING(153.0123141 -27.4792876,153.0123787 -27.4792959)",30501111204_30501110531,Victoria Bridge NW-side
109565,290521,30501111204,30501110531,11.46256116,15,0.016793163,6.21969,network,"LINESTRING(153.0123787 -27.4792959,153.0124408 -27.479305)",30501111204_30501110531,Victoria Bridge NW-side
290521,231409,30501111204,30501110531,11.46256116,16,0.182361483,67.54129,network,"LINESTRING(153.0124408 -27.479305,153.0125648 -27.4787056)",30501111204_30501110531,Victoria Bridge NW-side
231409,300427,30501111204,30501110531,11.46256116,17,0.021882879,8.10477,network,"LINESTRING(153.0125648 -27.4787056,153.0125893 -27.4786358)",30501111204_30501110531,Victoria Bridge NW-side
300427,300755,30501111204,30501110531,11.46256116,18,0.108017577,40.00651,network,"LINESTRING(153.0126599 -27.4782803,153.0125893 -27.4786358)",30501111204_30501110531,Victoria Bridge NW-side
300755,230993,30501111204,30501110531,11.46256116,19,0.004326561,1.60243,network,"LINESTRING(153.0126635 -27.4782662,153.0126599 -27.4782803)",30501111204_30501110531,Victoria Bridge NW-side
230993,300752,30501111204,30501110531,11.46256116,20,0.005141205,1.90415,network,"LINESTRING(153.0126654 -27.4782491,153.0126635 -27.4782662)",30501111204_30501110531,Victoria Bridge NW-side
300752,300763,30501111204,30501110531,11.46256116,21,0.217777113,80.65819,network,"LINESTRING(153.0126654 -27.4782491,153.0127857 -27.4775292)",30501111204_30501110531,Victoria Bridge NW-side
300763,300749,30501111204,30501110531,11.46256116,22,0.019362996,7.17148,network,"LINESTRING(153.0127857 -27.4775292,153.012828 -27.4774878)",30501111204_30501110531,Victoria Bridge NW-side
300749,13631,30501111204,30501110531,11.46256116,23,0.039599469,14.66647,network,"LINESTRING(153.0128631 -27.4773592,153.012828 -27.4774878)",30501111204_30501110531,Victoria Bridge NW-side
13631,300746,30501111204,30501110531,11.46256116,24,0.02987685,11.0655,network,"LINESTRING(153.0128897 -27.4772622,153.0128631 -27.4773592)",30501111204_30501110531,Victoria Bridge NW-side
300746,300761,30501111204,30501110531,11.46256116,25,0.020145618,7.46134,network,"LINESTRING(153.0128894 -27.4771952,153.0128897 -27.4772622)",30501111204_30501110531,Victoria Bridge NW-side
300761,331242,30501111204,30501110531,11.46256116,26,0.039273849,14.54587,network,"LINESTRING(153.0129493 -27.4770853,153.0128894 -27.4771952)",30501111204_30501110531,Victoria Bridge NW-side
331242,331255,30501111204,30501110531,11.46256116,27,0.115534134,42.79042,network,"LINESTRING(153.0133022 -27.476866,153.0129493 -27.4770853)",30501111204_30501110531,Victoria Bridge NW-side
331255,300767,30501111204,30501110531,11.46256116,28,0.076070259,28.17417,network,"LINESTRING(153.0135446 -27.4767322,153.0133022 -27.476866)",30501111204_30501110531,Victoria Bridge NW-side
300767,300765,30501111204,30501110531,11.46256116,29,0.008272476,3.06388,network,"LINESTRING(153.0135712 -27.476718,153.0135446 -27.4767322)",30501111204_30501110531,Victoria Bridge NW-side
300765,12541,30501111204,30501110531,11.46256116,30,0.029481732,10.91916,network,"LINESTRING(153.0135712 -27.476718,153.0136658 -27.4766671)",30501111204_30501110531,Victoria Bridge NW-side
