location_desc,i_node,j_node,length_metres,WKT,demand,person_km
Victoria Bridge NW-side,5397,300425,9.26287,"LINESTRING(153.0124226 -27.4794264,153.0124033 -27.4795082)",88.58646478,0.8205649070167186
Victoria Bridge NW-side,12541,320333,8.6963,"LINESTRING(153.0136658 -27.4766671,153.0137411 -27.4766265)",100.04902594,0.8700563442820222
Victoria Bridge NW-side,13631,300746,11.0655,"LINESTRING(153.0128897 -27.4772622,153.0128631 -27.4773592)",100.04902594,1.10709249653907
Victoria Bridge NW-side,13671,302138,8.38545,"LINESTRING(153.0146956 -27.476094,153.0146248 -27.4761357)",100.04902594,0.8389561045685732
Victoria Bridge NW-side,16079,260527,8.8878,"LINESTRING(153.0142262 -27.4859068,153.0141656 -27.4858498)",88.58646478,0.7873387816716839
Victoria Bridge NW-side,16091,16079,7.29643,"LINESTRING(153.0142262 -27.4859068,153.0141931 -27.4859638)",88.58646478,0.6463649392147354
Victoria Bridge NW-side,16097,292047,4.25963,"LINESTRING(153.013296 -27.4847562,153.0132547 -27.4847452)",88.58646478,0.3773455629708313
Victoria Bridge NW-side,16121,294551,7.74796,"LINESTRING(153.0114947 -27.4844301,153.0115073 -27.4843611)",88.58646478,0.6863643856568488
Victoria Bridge NW-side,16151,294542,3.56106,"LINESTRING(153.0121191 -27.4845564,153.0120835 -27.484552)",88.58646478,0.3154617162694668
Victoria Bridge NW-side,16189,294516,9.57394,"LINESTRING(153.0117276 -27.4832425,153.011743 -27.4831572)",88.58646478,0.8481214986158332
Victoria Bridge NW-side,17109,313873,4.55212,"LINESTRING(153.0105083 -27.4795669,153.0104818 -27.4795333)",11.46256116,0.052178953907659205
Victoria Bridge NW-side,17112,300501,4.84724,"LINESTRING(153.0116839 -27.4791906,153.011636 -27.4791812)",11.46256116,0.0555617849571984
Victoria Bridge NW-side,18609,18621,3.49404,"LINESTRING(153.0198845 -27.4730238,153.019881681765 -27.4729923688557)",100.04902594,0.3495752985953976
Victoria Bridge NW-side,18621,18623,0.0,"LINESTRING(153.019881681765 -27.4729923688557,153.019881681765 -27.4729923688556)",100.04902594,0.0
Victoria Bridge NW-side,18623,18625,9.46356,"LINESTRING(153.019881681765 -27.4729923688556,153.019874048608 -27.4729072379446)",100.04902594,0.9468199599247464
Victoria Bridge NW-side,18625,175691,252.93128,"LINESTRING(153.022084689011 -27.4717624618598,153.019874048608 -27.4729072379446)",100.04902594,25.305528193757404
Victoria Bridge NW-side,90314,311137,4.3843,"LINESTRING(153.0106138 -27.4790327,153.0106574 -27.47904)",11.46256116,0.050255306893787995
Victoria Bridge NW-side,95351,294536,3.27905,"LINESTRING(153.0116172 -27.483763,153.0116106 -27.483792)",88.58646478,0.290479447336859
Victoria Bridge NW-side,99814,319149,12.46013,"LINESTRING(153.022734 -27.4702285,153.0226507 -27.4701441)",100.04902594,1.2466238695857723
Victoria Bridge NW-side,99816,99817,7.30287,"LINESTRING(153.0219718 -27.4708469,153.0220263 -27.4708024)",100.04902594,0.7306450300664479
Victoria Bridge NW-side,99817,99814,94.53598,"LINESTRING(153.0220263 -27.4708024,153.022734 -27.4702285)",100.04902594,9.458232715283321
Victoria Bridge NW-side,109565,290521,6.21969,"LINESTRING(153.0123787 -27.4792959,153.0124408 -27.479305)",11.46256116,0.0712935770212404
Victoria Bridge NW-side,131663,327989,8.63445,"LINESTRING(153.01559 -27.4756354,153.0156638 -27.4755937)",100.04902594,0.863868312027633
Victoria Bridge NW-side,158669,175299,7.57968,"LINESTRING(153.0183136 -27.4741452,153.0183804 -27.4741116)",100.04902594,0.7583396009368992
Victoria Bridge NW-side,169402,292227,46.29225,"LINESTRING(153.0164588 -27.4751345,153.0160614 -27.4753556)",100.04902594,4.631494521070965
Victoria Bridge NW-side,175279,176043,0.0,"LINESTRING(153.018893109484 -27.4737656884511,153.018893109484 -27.473765688451)",100.04902594,0.0
