location_desc,i_node,j_node,length_metres,WKT,demand,person_km
Story Bridge Eastern-side,48027,48041,72.21188,"LINESTRING(153.074736 -27.4133072,153.0747255 -27.4139588)",7.890919861,0.5698181580921486
Story Bridge Eastern-side,48030,48569,104.06373,"LINESTRING(153.0738717 -27.4183353,153.0737184 -27.4192644)",7.890919861,0.8211585538667416
Story Bridge Eastern-side,48040,48043,46.73375,"LINESTRING(153.0747293 -27.4117738,153.0747541 -27.412194)",7.890919861,0.36877227605400875
Story Bridge Eastern-side,48041,48040,123.36673,"LINESTRING(153.0747541 -27.412194,153.074736 -27.4133072)",7.890919861,0.9734769799436247
Story Bridge Eastern-side,48043,251957,26.17406,"LINESTRING(153.0746967 -27.4115395,153.0747293 -27.4117738)",7.890919861,0.2065374098970057
Story Bridge Eastern-side,48430,48441,21.24133,"LINESTRING(153.0868691 -27.4398007,153.0870835 -27.4397883)",14.973960815000002,0.31806684307848404
Story Bridge Eastern-side,48434,48435,646.62064,"LINESTRING(153.0788279 -27.4393412,153.0853301 -27.439855)",14.973960815000002,9.682472125530222
Story Bridge Eastern-side,48435,48437,80.89267,"LINESTRING(153.0853301 -27.439855,153.0861475 -27.4398315)",14.973960815000002,1.2112836708007262
Story Bridge Eastern-side,48437,48430,71.42317,"LINESTRING(153.0861475 -27.4398315,153.0868691 -27.4398007)",14.973960815000002,1.0694877488630836
Story Bridge Eastern-side,48441,109997,73.84455,"LINESTRING(153.0871868 -27.4391283,153.0870835 -27.4397883)",14.973960815000002,1.1057453981013083
Story Bridge Eastern-side,48519,941,47.51941,"LINESTRING(153.0719212 -27.4304426,153.0718901 -27.430867)",33.989082401000005,1.6151411421369035
Story Bridge Eastern-side,48520,305799,11.26163,"LINESTRING(153.0717328 -27.4318139,153.0716879 -27.4319073)",33.989082401000005,0.38277247003957365
Story Bridge Eastern-side,48569,1196,60.47169,"LINESTRING(153.0739608 -27.4177954,153.0738717 -27.4183353)",7.890919861,0.47717725964923513
Story Bridge Eastern-side,48585,639,163.37466,"LINESTRING(153.1026691 -27.4056803,153.1013762 -27.4065923)",7.890919861,1.2891763493781223
Story Bridge Eastern-side,48586,48605,142.07919,"LINESTRING(153.0936237 -27.4129387,153.092571 -27.4138113)",7.890919861,1.1211355022057927
Story Bridge Eastern-side,48589,673,153.00431,"LINESTRING(153.0918696 -27.4144399,153.0907471 -27.4153899)",7.890919861,1.207344748597601
Story Bridge Eastern-side,48591,48585,36.35035,"LINESTRING(153.1013762 -27.4065923,153.1010732 -27.406778)",7.890919861,0.2868376987693013
Story Bridge Eastern-side,48595,48591,74.3556,"LINESTRING(153.1010732 -27.406778,153.1004589 -27.4071649)",7.890919861,0.5867340808165716
Story Bridge Eastern-side,48597,48595,186.14105,"LINESTRING(153.1004589 -27.4071649,153.0990659 -27.408292)",7.890919861,1.468824108392394
Story Bridge Eastern-side,48599,48597,121.08778,"LINESTRING(153.0990659 -27.408292,153.0981754 -27.409042)",7.890919861,0.9554939681263985
Story Bridge Eastern-side,48601,48599,89.40157,"LINESTRING(153.0981754 -27.409042,153.0975116 -27.4095897)",7.890919861,0.7054606243175819
Story Bridge Eastern-side,48603,48601,207.81291,"LINESTRING(153.0975116 -27.4095897,153.0960096 -27.4109013)",7.890919861,1.6398350188912054
Story Bridge Eastern-side,48604,48609,95.25354,"LINESTRING(153.0946516 -27.4120363,153.0939649 -27.4126391)",7.890919861,0.751638050616558
Story Bridge Eastern-side,48605,48604,47.33523,"LINESTRING(153.0939649 -27.4126391,153.0936237 -27.4129387)",7.890919861,0.3735185065320031
