location_desc,i_node,j_node,length_metres,WKT,demand,person_km
Jindalee Bridge,1769,11867,2.90876,"LINESTRING(152.979787897885 -27.4779266322737,152.979781231526 -27.4779010647368)",13.10449512,0.0381178312252512
Jindalee Bridge,1826,6098,10.22938,"LINESTRING(152.9761718 -27.489274,152.9761892 -27.489183)",10.97173102,0.11223400586136761
Jindalee Bridge,1827,1826,81.75302,"LINESTRING(152.9761892 -27.489183,152.977011 -27.4892517)",10.97173102,0.8969721455126805
Jindalee Bridge,1829,1827,110.6263,"LINESTRING(152.977011 -27.4892517,152.9781072 -27.4894075)",10.97173102,1.213762007337826
Jindalee Bridge,2055,331724,81.64798,"LINESTRING(152.9732135 -27.5046902,152.97385721569 -27.5050969932554)",17.114830871000002,1.3973913686587909
Jindalee Bridge,2337,349303,111.34312,"LINESTRING(152.97709 -27.5034205,152.978164 -27.503691)",7.90936853,0.8806537693600136
Jindalee Bridge,2373,27426,9.16848,"LINESTRING(152.9759441 -27.5032246,152.9760332 -27.5032015)",7.90936853,0.07251688717993442
Jindalee Bridge,2402,2413,88.28038,"LINESTRING(152.9829292 -27.5004536,152.9838129 -27.5005708)",7.90936853,0.6982420593884413
Jindalee Bridge,2403,2402,11.76017,"LINESTRING(152.9838129 -27.5005708,152.9839308 -27.5005853)",7.90936853,0.0930155185054501
Jindalee Bridge,2413,3394,95.91239,"LINESTRING(152.9828056 -27.5013121,152.9829292 -27.5004536)",7.90936853,0.7586064391030867
Jindalee Bridge,2417,27440,7.47871,"LINESTRING(152.9768971 -27.5033794,152.9769715 -27.5033918)",7.90936853,0.059151873518996305
Jindalee Bridge,2571,106971,10.30742,"LINESTRING(152.979836823929 -27.4781142786895,152.979813201203 -27.4780236782745)",13.10449512,0.13507353508979042
Jindalee Bridge,2705,336859,142.28886,"LINESTRING(152.9633309 -27.5065106,152.9647566 -27.5066193)",17.114830871000002,2.435249773727397
Jindalee Bridge,2931,2373,88.18021,"LINESTRING(152.9760332 -27.5032015,152.976881 -27.50345)",7.90936853,0.6974497779427914
Jindalee Bridge,2997,239273,82.50399,"LINESTRING(152.9680072 -27.492443,152.9681092 -27.4917045)",10.97173102,0.9052115863567698
Jindalee Bridge,3036,259497,6.82427,"LINESTRING(152.9733673 -27.4889173,152.9734361 -27.488912)",10.97173102,0.0748740548478554
Jindalee Bridge,3105,257395,119.39204,"LINESTRING(152.9728061 -27.490652,152.9721927 -27.4915046)",10.97173102,1.3099373488090806
Jindalee Bridge,3379,2403,143.31831,"LINESTRING(152.9839308 -27.5005853,152.9841969 -27.4993139)",7.90936853,1.1335573308867843
Jindalee Bridge,3381,3379,31.26267,"LINESTRING(152.9841969 -27.4993139,152.9845104 -27.4993519)",7.90936853,0.2472679782617751
Jindalee Bridge,3394,151555,4.97919,"LINESTRING(152.9828056 -27.5013121,152.9828549 -27.5013214)",7.90936853,0.0393822486908907
Jindalee Bridge,3396,160111,257.67048,"LINESTRING(152.9806495 -27.5034608,152.9826355 -27.5022093)",7.90936853,2.0380107856219944
Jindalee Bridge,3833,143493,14.06708,"LINESTRING(152.941382091187 -27.551000226406,152.9415196 -27.5510333)",13.38325165,0.18826327162068202
Jindalee Bridge,4639,343030,39.28677,"LINESTRING(152.9648212 -27.5066276,152.9648684 -27.5069718)",17.114830871000002,0.6723864240178767
Jindalee Bridge,4645,4639,99.67208,"LINESTRING(152.9648684 -27.5069718,152.9658548 -27.5069009)",17.114830871000002,1.7058707917607818
Jindalee Bridge,4647,4645,40.79944,"LINESTRING(152.9658548 -27.5069009,152.966264 -27.5069244)",17.114830871000002,0.6982755152315123
Jindalee Bridge,4651,4647,8.85158,"LINESTRING(152.966264 -27.5069244,152.9663431 -27.5068869)",17.114830871000002,0.15149329464112618
Jindalee Bridge,4655,4651,8.21291,"LINESTRING(152.9663431 -27.5068869,152.9664032 -27.5069381)",17.114830871000002,0.14056256560874464
Jindalee Bridge,4660,343150,4.55814,"LINESTRING(152.9685849 -27.5052991,152.9686198 -27.505326)",17.114830871000002,0.07801179518633994
Jindalee Bridge,4667,4655,166.6007,"LINESTRING(152.9674441 -27.5057581,152.9664032 -27.5069381)",17.114830871000002,2.8513428034902097
Jindalee Bridge,5425,346157,6.47805,"LINESTRING(152.9998095 -27.4230674,152.9998346 -27.4231214)",13.10449512,0.084891574612116
Jindalee Bridge,5775,239285,197.77214,"LINESTRING(152.9682315 -27.4909791,152.9702015 -27.4912706)",10.97173102,2.1699027233297827
Jindalee Bridge,6098,259513,306.43413,"LINESTRING(152.9735035 -27.4889037,152.9761718 -27.489274)",10.97173102,3.3621128497077124
Jindalee Bridge,7536,18903,140.61729,"LINESTRING(152.9935965 -27.435784,152.9923881 -27.4360965)",13.10449512,1.8427185905926249
Jindalee Bridge,7571,18781,104.39375,"LINESTRING(152.9973404 -27.4307155,152.9963915 -27.4310833)",13.10449512,1.3680273874334998
Jindalee Bridge,7590,7536,81.24496,"LINESTRING(152.9935965 -27.435784,152.9937095 -27.4350585)",13.10449512,1.0646741818445953
Jindalee Bridge,8473,94899,11.14168,"LINESTRING(152.9993363 -27.4201024,152.9993284 -27.4202027)",13.10449512,0.14600609118860158
Jindalee Bridge,9772,9773,18.86126,"LINESTRING(152.9897095 -27.4396623,152.9896083 -27.4395185)",13.10449512,0.2471672896270512
Jindalee Bridge,9773,25323,25.2618,"LINESTRING(152.9896083 -27.4395185,152.9893593 -27.439551)",13.10449512,0.331043134822416
Jindalee Bridge,9775,9777,30.85618,"LINESTRING(152.9893581 -27.4393351,152.9890665 -27.439236)",13.10449512,0.4043546602318415
Jindalee Bridge,9777,25341,48.25386,"LINESTRING(152.9890665 -27.439236,152.988606831885 -27.4390896151024)",13.10449512,0.6323424728911632
Jindalee Bridge,10238,196221,6.19704,"LINESTRING(152.9483109 -27.5365389,152.948249 -27.536548)",9.205462341,0.057046618345670645
Jindalee Bridge,10239,10238,20.71177,"LINESTRING(152.948249 -27.536548,152.9480857 -27.5364475)",9.205462341,0.1906614187504536
Jindalee Bridge,10241,10239,5.30241,"LINESTRING(152.9480857 -27.5364475,152.948074 -27.5364008)",9.205462341,0.04881113557154182
Jindalee Bridge,10279,334427,15.02026,"LINESTRING(152.9470515 -27.5362021,152.946901380244 -27.5361805265524)",9.205462341,0.13826843778202869
Jindalee Bridge,10285,10241,14.37586,"LINESTRING(152.948074 -27.5364008,152.9479468 -27.5363388)",9.205462341,0.13233643784948826
Jindalee Bridge,10291,196211,15.08586,"LINESTRING(152.9459077 -27.5323023,152.9458889 -27.5321786)",44.645169861999996,0.6735107822143512
Jindalee Bridge,10295,101253,39.30276,"LINESTRING(152.9464274 -27.5287176,152.9468080809 -27.528658702702)",61.984639527,2.4361674110161946
Jindalee Bridge,10299,10295,9.91729,"LINESTRING(152.9468080809 -27.528658702702,152.946907580589 -27.528667457726)",61.984639527,0.6147196457347217
Jindalee Bridge,10804,99046,53.94828,"LINESTRING(153.0047432 -27.5252558,153.0049855 -27.5256921)",9.205462341,0.49661885990172344
Jindalee Bridge,10805,10804,29.65881,"LINESTRING(153.0049855 -27.5256921,153.0051193 -27.5259317)",9.205462341,0.2730230585338742
Jindalee Bridge,10807,10805,26.17353,"LINESTRING(153.0051193 -27.5259317,153.0052832 -27.5261139)",9.205462341,0.24093944474603374
