i_node,j_node,origin_zone,dest_zone,demand,segment_num,cost_minutes,length_metres,edge_type,WKT,od_pair,location_desc
204109,294631,30501111112,30501111204,6.306274689,20,0.022773474,8.43462,network,"LINESTRING(153.0219098 -27.466214,153.0218433 -27.4662617)",30501111112_30501111204,Kurilpa Bridge
294631,110385,30501111112,30501111204,6.306274689,21,0.067131045,24.86335,network,"LINESTRING(153.0220055 -27.4664332,153.0218433 -27.4662617)",30501111112_30501111204,Kurilpa Bridge
110385,110387,30501111112,30501111204,6.306274689,22,0.336446568,124.60984,network,"LINESTRING(153.0220055 -27.4664332,153.0227834 -27.4672997)",30501111112_30501111204,Kurilpa Bridge
110387,143411,30501111112,30501111204,6.306274689,23,0.022803093,8.44559,network,"LINESTRING(153.0227834 -27.4672997,153.0228204 -27.4673684)",30501111112_30501111204,Kurilpa Bridge
143411,132245,30501111112,30501111204,6.306274689,24,0.01718754,5.72918,network,"LINESTRING(153.0228204 -27.4673684,153.0228777 -27.4673606)",30501111112_30501111204,Kurilpa Bridge
132245,132243,30501111112,30501111204,6.306274689,25,0.02497575,8.32525,network,"LINESTRING(153.022870391406 -27.4674349229168,153.0228777 -27.4673606)",30501111112_30501111204,Kurilpa Bridge
132243,132242,30501111112,30501111204,6.306274689,26,0.01373301,4.57767,network,"LINESTRING(153.0228557 -27.4674741,153.022870391406 -27.4674349229168)",30501111112_30501111204,Kurilpa Bridge
132242,139987,30501111112,30501111204,6.306274689,27,0.05883729,19.61243,network,"LINESTRING(153.022702535589 -27.4675866192356,153.0228557 -27.4674741)",30501111112_30501111204,Kurilpa Bridge
139987,139986,30501111112,30501111204,6.306274689,28,0.05087448,28.2636,network,"LINESTRING(153.0224551 -27.4676824,153.022702535589 -27.4675866192356)",30501111112_30501111204,Kurilpa Bridge
139986,121857,30501111112,30501111204,6.306274689,29,0.019875996,11.04222,network,"LINESTRING(153.0224551 -27.4676824,153.0223905 -27.4677637)",30501111112_30501111204,Kurilpa Bridge
121857,316333,30501111112,30501111204,6.306274689,30,0.011085732,6.15874,network,"LINESTRING(153.0223905 -27.4677637,153.022352 -27.4678074)",30501111112_30501111204,Kurilpa Bridge
316333,178285,30501111112,30501111204,6.306274689,31,0.0288171,10.673,network,"LINESTRING(153.0222514 -27.4677724,153.022352 -27.4678074)",30501111112_30501111204,Kurilpa Bridge
178285,112517,30501111112,30501111204,6.306274689,32,0.173989917,64.44071,network,"LINESTRING(153.021667 -27.4675146,153.0222514 -27.4677724)",30501111112_30501111204,Kurilpa Bridge
112517,193693,30501111112,30501111204,6.306274689,33,0.117439443,43.49609,network,"LINESTRING(153.0212601 -27.4673816,153.021667 -27.4675146)",30501111112_30501111204,Kurilpa Bridge
193693,143394,30501111112,30501111204,6.306274689,34,0.012613968,4.67184,network,"LINESTRING(153.0212167 -27.4673649,153.0212601 -27.4673816)",30501111112_30501111204,Kurilpa Bridge
143394,143395,30501111112,30501111204,6.306274689,35,0.093281742,51.82319,network,"LINESTRING(153.0212167 -27.4673649,153.0209316 -27.4677159)",30501111112_30501111204,Kurilpa Bridge
143395,125695,30501111112,30501111204,6.306274689,36,0.069037056,38.35392,network,"LINESTRING(153.0209316 -27.4677159,153.0206643 -27.4679428)",30501111112_30501111204,Kurilpa Bridge
125695,143386,30501111112,30501111204,6.306274689,37,0.01214181,6.74545,network,"LINESTRING(153.0206643 -27.4679428,153.0206119 -27.4679818)",30501111112_30501111204,Kurilpa Bridge
143386,143387,30501111112,30501111204,6.306274689,38,0.00673146,3.7397,network,"LINESTRING(153.0206119 -27.4679818,153.0205837 -27.4680043)",30501111112_30501111204,Kurilpa Bridge
143387,143389,30501111112,30501111204,6.306274689,39,0.149631948,83.12886,network,"LINESTRING(153.0205837 -27.4680043,153.0199558 -27.4685034)",30501111112_30501111204,Kurilpa Bridge
143389,143369,30501111112,30501111204,6.306274689,40,0.016847298,9.35961,network,"LINESTRING(153.0199558 -27.4685034,153.0198766 -27.4685497)",30501111112_30501111204,Kurilpa Bridge
143369,143368,30501111112,30501111204,6.306274689,41,0.1200366,66.687,network,"LINESTRING(153.019385381851 -27.4689591260839,153.0198766 -27.4685497)",30501111112_30501111204,Kurilpa Bridge
143368,143370,30501111112,30501111204,6.306274689,42,0.007764156,4.31342,network,"LINESTRING(153.019350029302 -27.4689819488285,153.019385381851 -27.4689591260839)",30501111112_30501111204,Kurilpa Bridge
143370,143377,30501111112,30501111204,6.306274689,43,0.033968664,18.87148,network,"LINESTRING(153.01918642881 -27.46906646589,153.019350029302 -27.4689819488285)",30501111112_30501111204,Kurilpa Bridge
143377,143357,30501111112,30501111204,6.306274689,44,0.002076408,1.15356,network,"LINESTRING(153.019175397264 -27.4690698644001,153.01918642881 -27.46906646589)",30501111112_30501111204,Kurilpa Bridge
143357,143356,30501111112,30501111204,6.306274689,45,0.025726464,14.29248,network,"LINESTRING(153.019038717402 -27.4691119716346,153.019175397264 -27.4690698644001)",30501111112_30501111204,Kurilpa Bridge
143356,143366,30501111112,30501111204,6.306274689,46,0.011049048,6.13836,network,"LINESTRING(153.01898001587 -27.4691300559312,153.019038717402 -27.4691119716346)",30501111112_30501111204,Kurilpa Bridge
143366,129162,30501111112,30501111204,6.306274689,47,0.014223384,7.90188,network,"LINESTRING(153.018904449694 -27.469153335752,153.01898001587 -27.4691300559312)",30501111112_30501111204,Kurilpa Bridge
129162,111228,30501111112,30501111204,6.306274689,48,0.020053872,11.14104,network,"LINESTRING(153.018797907199 -27.4691861585081,153.018904449694 -27.469153335752)",30501111112_30501111204,Kurilpa Bridge
111228,113557,30501111112,30501111204,6.306274689,49,0.31506678,175.0371,network,"LINESTRING(153.017124011562 -27.4697018388351,153.018797907199 -27.4691861585081)",30501111112_30501111204,Kurilpa Bridge
113557,113561,30501111112,30501111204,6.306274689,50,0.014520042,8.06669,network,"LINESTRING(153.017124011562 -27.4697018388351,153.0171363 -27.4697708)",30501111112_30501111204,Kurilpa Bridge
113561,125722,30501111112,30501111204,6.306274689,51,0.022060458,12.25581,network,"LINESTRING(153.0171363 -27.4697708,153.0170368 -27.4698368)",30501111112_30501111204,Kurilpa Bridge
125722,215313,30501111112,30501111204,6.306274689,52,0.151481718,84.15651,network,"LINESTRING(153.0170368 -27.4698368,153.0163992 -27.4703387)",30501111112_30501111204,Kurilpa Bridge
215313,176216,30501111112,30501111204,6.306274689,53,0.012138714,6.74373,network,"LINESTRING(153.0163992 -27.4703387,153.0163574 -27.4703868)",30501111112_30501111204,Kurilpa Bridge
176216,176251,30501111112,30501111204,6.306274689,54,0.02996805,9.98935,network,"LINESTRING(153.0162647 -27.4704143,153.0163574 -27.4703868)",30501111112_30501111204,Kurilpa Bridge
176251,176247,30501111112,30501111204,6.306274689,55,0.06169155,20.56385,network,"LINESTRING(153.0160895167 -27.470514031053,153.0162647 -27.4704143)",30501111112_30501111204,Kurilpa Bridge
176247,176241,30501111112,30501111204,6.306274689,56,0.0,0.0,network,"LINESTRING(153.0160895167 -27.4705140310531,153.0160895167 -27.470514031053)",30501111112_30501111204,Kurilpa Bridge
176241,176221,30501111112,30501111204,6.306274689,57,0.019432521,7.19723,network,"LINESTRING(153.016126517611 -27.4705699717438,153.0160895167 -27.4705140310531)",30501111112_30501111204,Kurilpa Bridge
176221,240721,30501111112,30501111204,6.306274689,58,0.008331822,3.08586,network,"LINESTRING(153.016142382014 -27.4705939567123,153.016126517611 -27.4705699717438)",30501111112_30501111204,Kurilpa Bridge
240721,199328,30501111112,30501111204,6.306274689,59,0.022936716,8.49508,network,"LINESTRING(153.016142382014 -27.4705939567123,153.016066865784 -27.4706305655948)",30501111112_30501111204,Kurilpa Bridge
199328,113509,30501111112,30501111204,6.306274689,60,0.017097426,6.33238,network,"LINESTRING(153.016066865784 -27.4706305655948,153.016010574611 -27.4706578545226)",30501111112_30501111204,Kurilpa Bridge
113509,240677,30501111112,30501111204,6.306274689,61,0.005856678,2.16914,network,"LINESTRING(153.016010574611 -27.4706578545226,153.015991292259 -27.470667202253)",30501111112_30501111204,Kurilpa Bridge
240677,288081,30501111112,30501111204,6.306274689,62,0.006953121,2.57523,network,"LINESTRING(153.015991292259 -27.470667202253,153.0159684 -27.4706783)",30501111112_30501111204,Kurilpa Bridge
288081,288115,30501111112,30501111204,6.306274689,63,0.101408382,37.55866,network,"LINESTRING(153.0159684 -27.4706783,153.0156479 -27.4708604)",30501111112_30501111204,Kurilpa Bridge
288115,288119,30501111112,30501111204,6.306274689,64,0.134660097,49.87411,network,"LINESTRING(153.0156479 -27.4708604,153.0152223 -27.4711022)",30501111112_30501111204,Kurilpa Bridge
288119,13659,30501111112,30501111204,6.306274689,65,0.022471101,8.32263,network,"LINESTRING(153.0151498 -27.4711404,153.0152223 -27.4711022)",30501111112_30501111204,Kurilpa Bridge
13659,288146,30501111112,30501111204,6.306274689,66,0.028944027,10.72001,network,"LINESTRING(153.0150587 -27.4711929,153.0151498 -27.4711404)",30501111112_30501111204,Kurilpa Bridge
288146,288163,30501111112,30501111204,6.306274689,67,0.247566051,91.69113,network,"LINESTRING(153.0150587 -27.4711929,153.0142638 -27.4716195)",30501111112_30501111204,Kurilpa Bridge
288163,20193,30501111112,30501111204,6.306274689,68,0.028310688,10.48544,network,"LINESTRING(153.0142638 -27.4716195,153.0141723 -27.4716668)",30501111112_30501111204,Kurilpa Bridge
20193,288185,30501111112,30501111204,6.306274689,69,0.020932236,7.75268,network,"LINESTRING(153.0141723 -27.4716668,153.0141094 -27.4717086)",30501111112_30501111204,Kurilpa Bridge
288185,288211,30501111112,30501111204,6.306274689,70,0.099370989,36.80407,network,"LINESTRING(153.0141094 -27.4717086,153.0138124 -27.4719085)",30501111112_30501111204,Kurilpa Bridge
288211,12723,30501111112,30501111204,6.306274689,71,0.028144179,10.42377,network,"LINESTRING(153.0138124 -27.4719085,153.0137349 -27.4719723)",30501111112_30501111204,Kurilpa Bridge
12723,288074,30501111112,30501111204,6.306274689,72,0.176990157,65.55191,network,"LINESTRING(153.0137349 -27.4719723,153.0132868 -27.4724029)",30501111112_30501111204,Kurilpa Bridge
288074,288075,30501111112,30501111204,6.306274689,73,0.019910934,7.37442,network,"LINESTRING(153.0132868 -27.4724029,153.0132348 -27.4724506)",30501111112_30501111204,Kurilpa Bridge
288075,288077,30501111112,30501111204,6.306274689,74,0.029761398,11.02274,network,"LINESTRING(153.0132348 -27.4724506,153.0131634 -27.472527)",30501111112_30501111204,Kurilpa Bridge
288077,288140,30501111112,30501111204,6.306274689,75,0.122431824,45.34512,network,"LINESTRING(153.0135051 -27.4727973,153.0131634 -27.472527)",30501111112_30501111204,Kurilpa Bridge
288140,334297,30501111112,30501111204,6.306274689,76,0.044111358,16.33754,network,"LINESTRING(153.0134784 -27.4729428,153.0135051 -27.4727973)",30501111112_30501111204,Kurilpa Bridge
334297,334946,30501111112,30501111204,6.306274689,77,0.123661134,45.80042,network,"LINESTRING(153.0134036 -27.4733507,153.0134784 -27.4729428)",30501111112_30501111204,Kurilpa Bridge
334946,321415,30501111112,30501111204,6.306274689,78,0.204793677,75.84951,network,"LINESTRING(153.0132796 -27.4740262,153.0134036 -27.4733507)",30501111112_30501111204,Kurilpa Bridge
321415,321413,30501111112,30501111204,6.306274689,79,0.095194737,35.25731,network,"LINESTRING(153.013222 -27.4743402,153.0132796 -27.4740262)",30501111112_30501111204,Kurilpa Bridge
321413,321412,30501111112,30501111204,6.306274689,80,0.103646169,38.38747,network,"LINESTRING(153.0131561 -27.4746816,153.013222 -27.4743402)",30501111112_30501111204,Kurilpa Bridge
321412,290504,30501111112,30501111204,6.306274689,81,0.203024799,75.19437,network,"LINESTRING(153.0130156 -27.4753458,153.0131561 -27.4746816)",30501111112_30501111204,Kurilpa Bridge
290504,17261,30501111112,30501111204,6.306274689,82,0.023196834,8.59142,network,"LINESTRING(153.0130156 -27.4753458,153.0130029 -27.4754224)",30501111112_30501111204,Kurilpa Bridge
17261,290507,30501111112,30501111204,6.306274689,83,0.021675519,8.02797,network,"LINESTRING(153.0130029 -27.4754224,153.0129935 -27.4754943)",30501111112_30501111204,Kurilpa Bridge
290507,317865,30501111112,30501111204,6.306274689,84,0.019025874,7.04662,network,"LINESTRING(153.0129935 -27.4754943,153.0129838 -27.4755573)",30501111112_30501111204,Kurilpa Bridge
317865,317856,30501111112,30501111204,6.306274689,85,0.019289016,7.14408,network,"LINESTRING(153.0129838 -27.4755573,153.0129734 -27.4756211)",30501111112_30501111204,Kurilpa Bridge
317856,317866,30501111112,30501111204,6.306274689,86,0.041533074,15.38262,network,"LINESTRING(153.0129734 -27.4756211,153.012952 -27.4757586)",30501111112_30501111204,Kurilpa Bridge
